COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_TO_OTHERS_EXPENSE,OFFICE_EXPENSE,PERSONAL_SUSTENANCE_EXPENSE,PUBLIC_EDUCATION_EXPENSE,OTHER_EXPENSES,TOTAL_EXPENSES,CLIENT_ID,CLIENT_NAME,CREATED_DATE
3876240098,04/01/2013,06/30/2013,4154,DENNIS,A,O'SULLIVAN,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,07/11/2013
257986165,07/01/2013,09/30/2013,6848,PAUL,,CHATALAS,0.00,0.00,0.00,200.00,0.00,200.00,1083337522,US BANK MUNICIPAL SECURITIES GROUP,10/18/2013
707967104,07/01/2019,09/30/2019,24022,ANYA,,MALKOV,0.00,0.00,746.00,0.00,0.00,746.00,3390304522,"AMAZON.COM SERVICES, INC.",10/17/2019
2537220889,04/01/2014,06/30/2014,3836,JOHN,A,DOERRER,0.00,216.00,0.00,0.00,216.00,216.00,2336378373,CHICAGO RETAIL MERCHANTS ASSOC.,07/03/2014
1126933029,07/01/2014,09/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,5.65,3362935884,LG DEVELOPMENT GROUP,10/07/2014
1728527307,04/01/2013,06/30/2013,3836,JOHN,A,DOERRER,0.00,40.00,0.00,0.00,40.00,40.00,3208038596,IPT LLC,07/11/2013
2214452911,10/01/2016,12/31/2016,13761,MICHAEL,,AXELROD,0.00,0.00,100.00,0.00,0.00,100.00,1681764518,GLOBETROTTERS ENGINEERING CORP.,12/19/2016
2308620357,01/01/2015,03/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,321.64,148851252,NORTH COMMUNITY BANK,04/20/2015
568444404,01/01/2014,03/31/2014,4115,ELIZABETH,,LIVELY,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,04/11/2014
115621946,01/01/2015,03/31/2015,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,150.24,3054141104,SURFACE SOLUTIONS GROUP,07/21/2015
2028980869,10/01/2013,12/31/2013,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,0.00,0.00,50.00,2748181048,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO,01/06/2014
2717842283,10/01/2015,12/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,115.47,4126343615,"SP HURON, LLC  DBA 415 HURON STREET LLC",01/19/2016
4168218790,10/01/2012,12/31/2012,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,11.30,2616244162,"LEXINGTON HOMES, LLC",02/06/2013
1007791572,04/01/2013,06/30/2013,6304,JAMES,M,KENNEDY,0.00,0.00,48.00,0.00,0.00,48.00,1923318079,"DUNCAN PARKING TECHNOLOGIES, INC.",07/09/2013
3734042227,04/01/2018,06/30/2018,13781,ZACH,A,KOUTSKY,0.00,25.00,185.00,0.00,25.00,210.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,07/16/2018
1159969953,01/01/2017,03/31/2017,8961,GLEN,,GRIMM,0.00,0.00,64.00,0.00,0.00,116.00,1656644392,"EXELON GENERATION COMPANY, LLC",04/12/2017
1169163765,07/01/2018,09/30/2018,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,359.80,1636819144,ACADIA REALTY TRUST,10/10/2018
2716866266,01/01/2018,03/31/2018,15601,WILLIAM,,GLUNZ,0.00,0.00,808.40,0.00,0.00,865.42,2148425495,AMERICAN AIRLINES,04/11/2018
3902557521,04/01/2018,06/30/2018,21001,CAROLYN,,SAPER,0.00,0.00,5.00,0.00,0.00,5.00,1606772928,"READASKCHAT, LTD.",07/02/2018
2311298632,01/01/2012,06/30/2012,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,417.00,1152415168,CITY COLLEGES OF CHICAGO,09/05/2012
2710467083,01/01/2013,03/31/2013,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,1571446158,"SPECTRUM REAL ESTATE SERVICES, INC",04/15/2013
3811264478,04/01/2017,06/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,4283429695,TULLAMORE MGMT LLC C/O JOHN DOWNES,10/20/2017
3962690802,01/01/2017,03/31/2017,15981,DAN,,LOPEZ,0.00,0.00,809.19,0.00,0.00,809.19,228699173,BEST BUY,04/12/2017
2919560166,10/01/2012,12/31/2012,4036,SCOTT,,VERCH,0.00,0.00,209.32,0.00,0.00,209.32,1083337522,US BANK MUNICIPAL SECURITIES GROUP,01/30/2013
2136244134,10/01/2018,12/31/2018,16181,JEREMY,,FLYNN,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,01/17/2019
3396563392,10/01/2015,12/31/2015,3752,MITCHELL,A,CARRELL,0.00,0.00,30.00,0.00,0.00,45.00,1043907293,"CUBESMART, LP",01/27/2016
1706647244,04/01/2014,06/30/2014,4333,CLINT,V,BROWN,0.00,99.00,0.00,0.00,99.00,99.00,1945718438,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,07/22/2014
3504638716,04/01/2014,06/30/2014,4360,LEWIS,,MILLER,0.00,8.00,97.21,0.00,8.00,105.21,4117277579,"XEROX BUSINESS SERVICES, LLC",07/21/2014
3372462515,10/01/2019,12/31/2019,4003,SCOTT,E,SAEF,0.00,0.00,0.00,0.00,0.00,30.51,3155112451,THE BARACK OBAMA FOUNDATION,01/21/2020
2800386195,07/01/2017,09/30/2017,4027,JOHN,J,CULLERTON,0.00,0.00,0.00,0.00,0.00,75.00,161171185,"ECOATM, LLC",11/09/2017
2440429876,07/01/2018,09/30/2018,10921,WILLIAM,,O'DONAGHUE,0.00,0.00,0.00,0.00,0.00,75.00,4120734982,"AMAZON RETAIL, LLC",11/30/2018
3935757244,07/01/2012,09/30/2012,4330,MARINA,,FAZ-HUPPERT,0.00,0.00,100.00,0.00,0.00,100.00,214439104,LOCAL 881 UNITED FOOD & COMMERCIAL WORKERS (UFCW),10/16/2012
3766471373,01/01/2018,03/31/2018,11701,MICHAEL,,SYNOWIECKI,0.00,0.00,0.00,0.00,0.00,75.00,1224717824,WISCONSIN ENERGY CORPORATION,11/30/2018
2106775993,07/01/2017,09/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,1747054194,JMMN LLC C/O GERHARD ZINSERLING & JOEL HELLER,10/20/2017
3319587463,01/01/2013,03/31/2013,3827,MARGARET,M,TINUCCI,0.00,0.00,0.00,0.00,0.00,100.00,3086964569,INTERFAITH HOUSING DEVELOPMENT CORPORATION,04/19/2013
1028653907,01/01/2014,03/31/2014,3851,TIMOTHY,A,TAYLOR,0.00,0.00,50.00,0.00,0.00,50.00,2748181048,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO,03/31/2014
2904365810,01/01/2015,03/31/2015,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,04/17/2015
3739469605,04/01/2013,06/30/2013,4130,FRANK,,HARRISON,0.00,0.00,373.50,0.00,0.00,373.50,4117277579,"XEROX BUSINESS SERVICES, LLC",10/22/2013
1523470276,10/01/2014,12/31/2014,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,100.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,01/06/2015
665729970,10/01/2016,12/31/2016,3992,VIRGINIA,,PACE,0.00,150.00,0.00,0.00,150.00,150.00,936834028,HOUSING OPPORTUNITIES & MAINTENANCE FOR THE ELDERLY,01/10/2017
4160468150,04/01/2014,06/30/2014,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,0.00,0.00,50.00,2748181048,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO,07/01/2014
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,2555522122,WELLINGTON DEVELOPMENT LLC C/O BOB MANGAN,10/19/2017
3441420934,07/01/2018,09/30/2018,14042,TRACEY,,HESTER,0.00,0.00,255.00,0.00,0.00,255.00,329021446,TARGET CORPORATION,10/17/2018
1693159362,04/01/2013,06/30/2013,4273,JACK,L,PARRINO,0.00,0.00,0.00,0.00,0.00,35.01,1301679266,FREGA FAMILY LTD. PARTNERSHIP,09/18/2013
3799639628,07/01/2017,09/30/2017,14641,AMY,,DEGNAN,0.00,0.00,0.00,0.00,0.00,90.16,1414890232,DAN MARK,10/11/2017
89846114,10/01/2015,12/31/2015,3836,JOHN,A,DOERRER,0.00,96.00,0.00,0.00,96.00,96.00,3002606964,HEXAGON SI,01/12/2016
360080945,07/01/2018,09/30/2018,19481,BRUCE,,MILLIGAN,0.00,0.00,337.42,0.00,0.00,337.42,872878599,"AUTODESK, INC.",10/11/2018
4071235240,04/01/2018,06/30/2018,13621,ARTHUR,,WILHELMI,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,07/10/2018
3365000127,04/01/2013,06/30/2013,4195,TIMOTHY,K.,HINCHMAN,0.00,0.00,0.00,0.00,0.00,57.04,4145321816,APOSTOLIC FAITH CHURCH,07/02/2013
659415236,04/01/2019,06/30/2019,3836,JOHN,A,DOERRER,0.00,156.00,0.00,0.00,156.00,156.00,2474572655,CHICAGO RETAIL MERCHANTS ASSOC.,07/09/2019
1192668442,04/01/2019,06/30/2019,23601,TIMOTHY,,EHLERT,0.00,0.00,933.00,0.00,0.00,933.00,1881421443,INSPIRE BRANDS,07/19/2019
3197416221,10/01/2018,12/31/2018,4195,TIMOTHY,K.,HINCHMAN,3656.25,0.00,0.00,0.00,0.00,3681.25,2417311969,MCDONALD'S CORPORATION,12/14/2018
1160301874,07/01/2017,09/30/2017,19741,CHAN,,LIEU,0.00,0.00,120.11,0.00,0.00,120.11,3816061958,SELF-DRIVING COALITION FOR SAFER STREETS,10/05/2017
2704266136,01/01/2014,03/31/2014,9281,MARTY,,SMALL,0.00,300.00,100.00,0.00,300.00,1421.26,618254846,AST CORPORATION,03/31/2014
862839747,01/01/2015,03/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,75.00,3883601131,"SPECTRUM REAL ESTATE PROPERTIES, INC",04/20/2015
73327747,01/01/2013,03/31/2013,4220,ALEXANDER,I,RORKE,500.00,0.00,200.00,0.00,0.00,800.00,2241807229,"J.J.B. HILLIARD, W.L. LYONS LLC",04/19/2013
2382748970,04/01/2018,06/30/2018,19186,ROBERT,,WILSON,0.00,0.00,0.00,0.00,0.00,100.00,4135737649,"MOBILITIE, LLC",07/18/2018
4247289152,07/01/2016,09/30/2016,12901,HOLLY,,COOPER,0.00,0.00,1260.08,0.00,0.00,1260.08,2627841836,"XEROX BUSINESS SERVICES, LLC",10/17/2016
1862304995,10/01/2018,12/31/2018,5127,PAT,,DOERR,200.00,0.00,125.00,150.00,0.00,565.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,01/22/2019
3740000408,01/01/2016,03/31/2016,6082,ELIZABETH,,KREGOR,0.00,0.00,13.99,0.00,0.00,13.99,3938899747,INSTITUTE FOR JUSTICE,04/20/2016
1897494414,10/01/2017,12/31/2017,18282,MURRAY,,MCQUEEN,0.00,0.00,50.00,0.00,0.00,50.00,386666604,TRIBUNE MEDIA COMPANY,01/22/2018
2333494493,07/01/2013,09/30/2013,3752,MITCHELL,A,CARRELL,0.00,0.00,25.00,0.00,0.00,50.00,1796746817,"747 N. WABASH AVE. APARTMENTS INVESTORS, LLC",10/21/2013
2155578053,01/01/2013,03/31/2013,3951,PAUL,A,KOLPAK,0.00,175.00,0.00,0.00,175.00,175.00,986287496,"SNEED, KYLE",01/28/2014
1558289202,07/01/2012,09/30/2012,3829,THOMAS,,COVERICK,0.00,0.00,0.00,0.00,0.00,100.00,1752892573,"KEYBANC CAPITAL MARKETS, INC",10/17/2012
874029350,01/01/2017,03/31/2017,16121,MELINDA,,CARMEN,0.00,49.04,0.00,0.00,49.04,49.04,3658945055,"BVS ACQUISITION CO., LLC LLC",04/10/2017
1490241612,04/01/2015,06/30/2015,9281,MARTY,,SMALL,0.00,0.00,200.00,0.00,0.00,700.00,3381439449,AST CORPORATION,07/02/2015
4223506756,04/01/2015,06/30/2015,12321,JENELLE,A,ALEXANDER,0.00,0.00,211.51,0.00,0.00,211.51,3887223133,UBER TECHNOLOGIES,08/24/2015
156752673,10/01/2019,12/31/2019,24221,KELLY,,EICKENHORST,0.00,0.00,1090.00,0.00,0.00,1090.00,2148425495,AMERICAN AIRLINES,01/17/2020
4225487527,01/01/2012,06/30/2012,3965,JOHN,H,VEBBER,0.00,100.00,0.00,0.00,100.00,100.00,1992232448,CLEAR CHANNEL OUTDOOR,08/21/2012
3006199869,01/01/2013,03/31/2013,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,04/17/2013
3770203226,10/01/2017,12/31/2017,12901,HOLLY,,COOPER,0.00,0.00,558.00,0.00,0.00,558.00,1415910890,CONDUENT INCORPORATED,01/19/2018
2721041925,07/01/2018,09/30/2018,4082,THOMAS,E,LIVINGSTON,0.00,0.00,700.00,100.00,0.00,800.00,3994750450,CSX CORPORATION,10/20/2018
3919104386,01/01/2014,03/31/2014,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,2552.00,2979596458,CHICAGO PUBLIC SCHOOLS,07/22/2014
1554804971,01/01/2012,06/30/2012,3986,RICHARD,,WENDY,0.00,0.00,0.00,0.00,0.00,50.00,253850911,"DRAPER & KRAMER, INC",08/24/2012
1175006419,04/01/2018,06/30/2018,4825,JEFFREY,,SCRUGGS,0.00,0.00,1408.43,0.00,0.00,1408.43,3822216899,GOLDMAN SACHS & CO. LLC,07/18/2018
3737338971,07/01/2017,09/30/2017,16181,JEREMY,,FLYNN,0.00,0.00,0.00,0.00,0.00,250.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,10/09/2017
3779447597,10/01/2012,12/31/2012,3845,ROLANDO,R,ACOSTA,0.00,97.50,0.00,0.00,97.50,97.50,3410005592,LEARN CHARTER SCHOOL NETWORK,02/13/2013
3927907955,07/01/2015,09/30/2015,5127,PAT,,DOERR,150.00,200.00,0.00,0.00,200.00,525.00,841403895,HOSPITALITY BUSINESS ASSOC OF CHICAGO,10/20/2015
3760633653,01/01/2018,03/31/2018,3782,MARA,S,GEORGES,75.00,0.00,0.00,0.00,0.00,100.50,1537371615,CROWN CASTLE NG CENTRAL LLC,01/08/2019
3613764351,01/01/2016,03/31/2016,4195,TIMOTHY,K.,HINCHMAN,3850.00,0.00,0.00,0.00,0.00,3850.00,2417311969,MCDONALD'S CORPORATION,12/29/2016
1898543454,04/01/2014,06/30/2014,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,15.60,2036605659,RANQUIST DEVELOPMENT GROUP,07/31/2014
212085324,07/01/2012,09/30/2012,3752,MITCHELL,A,CARRELL,0.00,50.00,0.00,0.00,50.00,100.00,3790085729,STARBUCKS CORP.,10/18/2012
292873073,07/01/2012,09/30/2012,3836,JOHN,A,DOERRER,0.00,60.00,0.00,0.00,60.00,60.00,1488603636,DYNASTY GROUP,11/14/2012
1737565705,07/01/2018,09/30/2018,21761,DEBORAH,,BEARDEN,0.00,0.00,459.00,0.00,0.00,459.00,2148425495,AMERICAN AIRLINES,10/22/2018
2812304496,01/01/2013,03/31/2013,4189,SCOTT,A,REMILLARD,0.00,0.00,935.00,0.00,0.00,935.00,3323343754,SAAB SENSIS CORPORATION,04/17/2013
1853857169,04/01/2018,06/30/2018,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,1862.80,2258993846,"ALLOY PROPERTY COMPANY, LLC",07/17/2018
2918568219,07/01/2018,09/30/2018,22061,CARL WALTON,,JOHNSON,0.00,0.00,25.00,0.00,0.00,25.00,3400105912,"ASTELLAS PHARMA US, INC.",10/25/2018
1312625179,07/01/2014,09/30/2014,5481,ANITA,B,MAURO,0.00,0.00,0.00,0.00,0.00,90.16,3054141104,SURFACE SOLUTIONS GROUP,10/07/2014
4287680145,01/01/2013,03/31/2013,3764,JENNIFER,,CLARK,0.00,200.00,150.00,150.00,200.00,600.00,3429340646,LOYOLA UNIVERSITY CHICAGO,04/16/2013
2478924939,04/01/2016,06/30/2016,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,3136.88,1104621653,RELATED MIDWEST,10/20/2016
311047639,07/01/2019,09/30/2019,22203,JIM,,LAZARSKI,0.00,0.00,121.06,0.00,0.00,121.06,413645007,CONDUENT INCORPORATED,10/18/2019
2629065732,01/01/2019,03/31/2019,3851,TIMOTHY,A,TAYLOR,0.00,0.00,0.00,50.00,0.00,50.00,3445752701,ELECTRICAL CONTRACTORS' ASSOCIATION OF CITY OF CHICAGO (ECA),04/09/2019
2329028891,07/01/2012,09/30/2012,5502,JEFFREY,L,NAGODA,0.00,0.00,372.00,0.00,0.00,372.00,3101735426,"CROWN CASTLE USA, INC.",09/18/2012
79928736,10/01/2013,12/31/2013,5127,PAT,,DOERR,0.00,0.00,0.00,0.00,0.00,125.00,3691868407,HOSPITALITY BUSINESS ASSOC OF CHICAGO,01/15/2014
335234808,07/01/2014,09/30/2014,3992,VIRGINIA,,PACE,0.00,0.00,0.00,0.00,0.00,100.00,1058482006,ROSENWALD COURT APARTMENTS,01/12/2015
281556384,07/01/2013,09/30/2013,4228,NEAL,H,ATTERMANN,0.00,0.00,425.24,0.00,0.00,425.24,2752920525,CITIGROUP GLOBAL MARKETS INC.,10/10/2013
358794008,04/01/2018,06/30/2018,3836,JOHN,A,DOERRER,0.00,254.00,0.00,0.00,254.00,254.00,3708220024,UNITED AIRLINES,07/02/2018
1715676134,04/01/2017,06/30/2017,8201,DAVID,,SCHROCK,0.00,0.00,252.10,0.00,0.00,252.10,4147558304,JANUS CAPITAL MANAGEMENT LLC,07/07/2017
731083924,01/01/2017,03/31/2017,17063,CHARLOTTE,H,TEKLITZ,0.00,0.00,589.06,0.00,0.00,589.06,2148425495,AMERICAN AIRLINES,04/10/2017
939680537,10/01/2014,12/31/2014,3752,MITCHELL,A,CARRELL,0.00,0.00,25.00,0.00,0.00,40.00,3455573396,"SHEFFIELD PROPERTIES OF ILLINOIS, INC",01/23/2015
1444852527,07/01/2018,09/30/2018,19185,ERIN,,WAITZ,0.00,0.00,21.59,0.00,0.00,26.59,4135737649,"MOBILITIE, LLC",10/09/2018
818308974,10/01/2013,12/31/2013,4683,LAURIE,T,JONES,0.00,0.00,81.71,0.00,0.00,81.71,3964607499,TARGET CORPORATION,01/16/2014
911025760,01/01/2015,03/31/2015,9161,JEFF,,SCHOEPKE,0.00,0.00,272.34,0.00,0.00,272.34,4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",04/07/2015
3979772213,10/01/2013,12/31/2013,3752,MITCHELL,A,CARRELL,0.00,25.00,0.00,0.00,25.00,75.00,1666535431,"OPTIMA CENTER CHICAGO II, LLC",02/04/2014
2106775993,07/01/2017,09/30/2017,19002,NICK,,FTIKAS,0.00,75.00,0.00,0.00,75.00,75.00,3697453437,BRADLEY ANDERSON & BRIAN MOON,10/20/2017
3098655258,04/01/2016,06/30/2016,9082,JOSEPH,E,PILEWSKI,0.00,0.00,56.13,0.00,0.00,255.76,2806544094,LAKESHORE BEVERAGE,10/18/2016
1970594153,01/01/2015,03/31/2015,4195,TIMOTHY,K.,HINCHMAN,3150.00,0.00,0.00,0.00,0.00,3150.00,2417311969,MCDONALD'S CORPORATION,01/05/2016
1255706017,04/01/2018,06/30/2018,3996,DONOVAN,W,PEPPER,15000.00,0.00,200.00,0.00,0.00,15400.00,635215541,WALGREEN CO.,07/17/2018
2768574014,10/01/2019,12/31/2019,9082,JOSEPH,E,PILEWSKI,0.00,0.00,111.79,0.00,0.00,111.79,3604580792,CHICAGO TEACHERS UNION,01/03/2020
2822144656,07/01/2012,09/30/2012,4036,SCOTT,,VERCH,0.00,0.00,352.60,0.00,0.00,352.60,2810535695,"US BANCORP INVESTMENTS, INC",10/03/2013
959672501,04/01/2013,06/30/2013,4157,BRIDGET,M,O'KEEFE,0.00,0.00,0.00,0.00,0.00,4.86,605753884,AGC WEST TOWN CENTER OWNER LLC,10/22/2013
926814918,01/01/2016,03/31/2016,10821,JAMES,R,WATSON,0.00,0.00,700.00,0.00,0.00,2200.00,2781429364,AMERICAN PETROLEUM INSTITUTE,04/04/2016
1222197680,07/01/2013,09/30/2013,3951,PAUL,A,KOLPAK,0.00,75.00,0.00,255.40,75.00,330.40,2024885523,"GRE DOR, LLC",01/28/2014
3574259617,01/01/2014,03/31/2014,7401,KERISSA,,MARKIEWICZ,0.00,0.00,0.00,0.00,0.00,35.00,1541536695,THE CHILDRENS PLACE ASSOCIATION,04/16/2014
4141058377,07/01/2012,09/30/2012,4181,BAXTER,B,SWILLEY,0.00,100.00,0.00,0.00,100.00,100.00,3478967749,CHICAGO TAXICAB OPERATORS ASSOC.,11/16/2012
3876240098,04/01/2013,06/30/2013,4115,ELIZABETH,,LIVELY,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,07/11/2013
2750529636,10/01/2013,12/31/2013,4067,JOHN,A,FRITCHEY,0.00,354.27,0.00,0.00,354.27,354.27,2030066728,PATRICK O'FLAHERTY,01/19/2014
3019837608,10/01/2014,12/31/2014,3752,MITCHELL,A,CARRELL,0.00,0.00,25.00,0.00,0.00,25.00,1944394366,"NM PROJECT COMPANY, LLC",01/23/2015
770908575,04/01/2013,06/30/2013,5825,JONATHAN,D,PERMAN,0.00,3750.00,0.00,0.00,3750.00,3750.00,1386010297,AMERICAN PROGRESSIVE BAG ALLIANCE,07/16/2013
1220304014,10/01/2012,12/31/2012,5061,REBECCA,M,GEBMAN,0.00,0.00,109.45,0.00,0.00,109.45,2752920525,CITIGROUP GLOBAL MARKETS INC.,01/16/2013
2988677949,07/01/2012,09/30/2012,3949,KANA,,WIBBENMEYER,0.00,200.00,150.00,150.00,200.00,600.00,3429340646,LOYOLA UNIVERSITY CHICAGO,12/17/2012
2106775993,07/01/2017,09/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,502442800,JOSEPH PLONKA & MOLLIE KASPER O'MARA,10/20/2017
939783902,10/01/2019,12/31/2019,24223,ALLISON,,CLEMENTS,0.00,0.00,17.22,0.00,0.00,17.22,2289941869,ILLINOIS HOUSING COUNCIL,01/03/2020
3763619603,01/01/2019,03/31/2019,16921,STEPHEN,,JOHNSON,0.00,0.00,185.61,0.00,0.00,185.61,2148425495,AMERICAN AIRLINES,04/02/2019
3113250325,10/01/2015,12/31/2015,13322,SIMON,,WLODARSKI,0.00,0.00,8.65,0.00,0.00,8.65,2123248990,BANK OF AMERICA CORPORATION,01/15/2016
3569653722,01/01/2015,03/31/2015,3825,MIGUEL,A,SANTIAGO,0.00,0.00,0.00,0.00,0.00,3000.00,265849232,KRAFT FOODS,04/19/2015
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,3517596673,LULWAH ALZAID C/O MODE ARCHITECTS PC,07/20/2017
1065777324,07/01/2012,09/30/2012,3986,RICHARD,,WENDY,0.00,50.00,0.00,0.00,50.00,300.00,795303225,PRISM DEVELOPMENT COMPANY,10/18/2012
3128782947,07/01/2015,09/30/2015,6961,SARAH,,CALDER,0.00,0.00,0.00,0.00,0.00,250.00,385079875,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,09/30/2015
615216081,10/01/2013,12/31/2013,4339,AMY,S,BRENNAN,0.00,71.50,0.00,0.00,71.50,71.50,1600045048,JP MORGAN CHASE & CO.,01/16/2014
2097244802,10/01/2013,12/31/2013,7001,KEVIN,A,SPIEGEL,0.00,0.00,0.00,0.00,0.00,24.10,2962736977,GOGO LLC,01/06/2014
3047803847,01/01/2014,03/31/2014,4228,NEAL,H,ATTERMANN,0.00,84.70,356.24,0.00,84.70,440.94,344985367,CITIGROUP GLOBAL MARKETS INC.,04/16/2014
2880390475,07/01/2012,09/30/2012,5481,ANITA,B,MAURO,0.00,0.00,0.00,0.00,0.00,136.56,3054141104,SURFACE SOLUTIONS GROUP,10/16/2012
584017779,10/01/2015,12/31/2015,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,6.00,2260960772,FIRST AMERICAN PROPERTIES,01/19/2016
1073269643,07/01/2013,09/30/2013,6403,BILL,,MCMANUS,0.00,0.00,100.00,0.00,0.00,100.00,481326372,AMERICAN BEVERAGE ASSOCIATION,10/17/2013
768347728,04/01/2015,06/30/2015,11721,MARGARET,M,ANDERSON,0.00,0.00,12.00,0.00,0.00,12.00,608435728,"LMG2, LLC",07/17/2015
3811264478,04/01/2017,06/30/2017,19001,SARA,,BARNES,0.00,75.00,0.00,0.00,75.00,75.00,1936683550,GLENN & KATHRYN MCMILLAN,07/20/2017
3252817246,01/01/2017,03/31/2017,4333,CLINT,V,BROWN,0.00,120.00,0.00,0.00,120.00,120.00,1649744828,LOCAL 881UNITED FOOD AND COMMERCIAL WORKERS,04/11/2017
1869629760,01/01/2012,06/30/2012,4330,MARINA,,FAZ-HUPPERT,0.00,0.00,200.00,0.00,0.00,200.00,214439104,LOCAL 881 UNITED FOOD & COMMERCIAL WORKERS (UFCW),08/09/2012
183457174,04/01/2014,06/30/2014,4330,MARINA,Y,FAZ-HUPPERT,0.00,0.00,250.00,0.00,0.00,250.00,3538227539,LOCAL 881 UNITED FOOD AND COMMERCIAL WORKERS,07/24/2014
241706011,07/01/2012,09/30/2012,4055,ANN,T,MORONEY,0.00,0.00,0.00,0.00,0.00,1387.50,2274570819,BLACK ENSEMBLE THEATER,11/05/2012
638702427,01/01/2013,03/31/2013,3793,JOHN,,THEISEN,0.00,0.00,0.00,0.00,0.00,200.00,3090204595,NEW PISGAH BAPTIST CHURCH,04/18/2013
3483427775,07/01/2017,09/30/2017,15641,TANYA,,ROSIN,0.00,0.00,100.00,0.00,0.00,100.00,2322544930,CROWN CASTLE NG CENTRAL LLC,10/19/2017
774335174,04/01/2014,06/30/2014,4096,LAWRENCE,F,PUSATERI,0.00,0.00,0.00,0.00,0.00,25.00,1124614742,"NEW MOMS, INC",01/15/2015
2486708217,01/01/2012,06/30/2012,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,14.00,2683944996,EARTHWOOD DEVELOPMENT,08/07/2012
4261084984,10/01/2013,12/31/2013,3949,KANA,,WIBBENMEYER,0.00,200.00,150.00,150.00,200.00,600.00,3429340646,LOYOLA UNIVERSITY CHICAGO,01/27/2014
3453266560,01/01/2012,06/30/2012,4316,BERNARD,I,CITRON,0.00,0.00,0.00,0.00,0.00,80.65,537370155,"F & F REALTY, LTD.",08/07/2012
3037496143,10/01/2016,12/31/2016,3996,DONOVAN,W,PEPPER,15000.00,0.00,500.00,0.00,0.00,15750.00,3747438516,WALGREEN CO.,01/10/2017
1629708469,10/01/2013,12/31/2013,3959,B. JOHN,,BISIO,0.00,0.00,262.89,0.00,0.00,262.89,4048551740,"WAL-MART STORES, INC.",01/16/2014
456316266,07/01/2017,09/30/2017,16662,MICHAEL,J,MINERVA,0.00,0.00,968.00,0.00,0.00,968.00,2148425495,AMERICAN AIRLINES,10/19/2017
