GIFT_ID,PERIOD_START,PERIOD_END,GIFT,RECIPIENT_FIRST_NAME,RECIPIENT_LAST_NAME,RECIPIENT_TITLE,VALUE,DEPARTMENT,LOBBYIST_ID,LOBBYIST_FIRSTNAME,LOBBYIST_LASTNAME,CREATED_DATE
460181893,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,JOANN,THOMPSON,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3437973644,01/01/2012,06/30/2012,CHOCOLATES,SYLVIA,TIENDA,COMMANDER,12.00,FIRE DEPARTMENT,4296,AMY,GARMAN,09/27/2012
3861578109,07/01/2018,09/30/2018,MEAL,JOE,MOORE,ALDERMAN,45.00,CITY COUNCIL / ALDERMEN,20522,BRIAN,DAVIS,09/28/2018
2371457460,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,PROCO JOE,MORENO,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
2867252351,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,LANE,LONA,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
1237947878,10/01/2017,12/31/2017,N0,SUE,GARZA,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,20121,CARMEN,CURET,01/25/2018
2684076215,04/01/2017,06/30/2017,NA,NONE,NONE,NONE,0.00,BUILDINGS,17941,MOISES,CUKIERMAN,07/05/2017
3770574724,10/01/2016,12/31/2016,COOKIES,DAVID,RELFMAN,COMMISSIONER,36.00,PLANNING AND DEVELOPMENT,4177,STEPHEN,FRIEDMAN,01/13/2017
361577543,07/01/2017,09/30/2017,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,10/12/2017
2756449151,01/01/2016,03/31/2016,MEAL,RAY,LOPEZ,ALDERMAN,17.00,CITY COUNCIL / ALDERMEN,11661,MICHAEL,REEVER,04/19/2016
3362622807,07/01/2013,09/30/2013,LUNCH,MARY,O�CONNOR,ALDERMAN,20.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,10/18/2013
4097567812,01/01/2013,03/31/2013,0,STEVEN,GINSBERG,ATTORNEY,0.00,PARK DISTRICT,3988,STEVEN,GINSBERG,01/22/2014
1666064349,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,BECHARA,CHOUCAIR,COMMISSIONER,35.00,HEALTH DEPARTMENT,4201,MICHAEL,MINI,08/29/2012
2596478913,01/01/2015,03/31/2015,BREAKFAST,WILLIE,COCHRAN,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,04/16/2015
25449536,10/01/2012,12/31/2012,LUNCH,RODERICK,SAWYER,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,3944,STACY,DAVIS GATES,01/16/2013
636893502,10/01/2015,12/31/2015,CANDY,EDITH,STINSON,STAFF ASSIST.,10.00,FINANCE,4272,CONSTANCE,ZAIO,01/18/2016
1396147931,07/01/2012,09/30/2012,ATTENDEE AT LOOP CAPITAL MARKETS 15TH ANNIVERSARY OPEN HOUSE,DANIELLE,MOSTERT,MS.,40.00,CITY TREASURER,3842,JAMES,REYNOLDS,10/12/2012
2852771025,07/01/2012,09/30/2012,MEAL / SNACK,DEBORAH,GRAHAM,ALDERMAN,13.00,CITY COUNCIL / ALDERMEN,4339,AMY,BRENNAN,10/30/2012
3443377335,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,ROSEMARIE,ADNOLINO,COMMISSIONER,35.00,AVIATION,4201,MICHAEL,MINI,08/29/2012
1313526642,10/01/2013,12/31/2013,FOOD BASKET,ANDY,MOONEY,MR.,27.00,HOUSING AND ECONOMIC DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2014
716473185,10/01/2014,12/31/2014,FRUIT BOX,DINAH,WAYNE,TIF DIVISION,19.96,PLANNING AND DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2015
614102107,04/01/2013,06/30/2013,NA,NA,NA,NA,0.00,FINANCE,4229,THOMAS,CHAPMAN,07/29/2013
2353750851,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,BURKE,ED,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
570747894,10/01/2012,12/31/2012,MEAL,BRENDAN,REILLY,ALDERMAN,50.00,CITY COUNCIL / ALDERMEN,3984,RICHARD,ERICKSON,01/30/2013
123551587,10/01/2017,12/31/2017,NONE,BRANDON,RILEY,ALDERMAN,0.00,CITY COUNCIL / ALDERMEN,19181,MICHELLE,NAKFOOR,01/22/2018
612315281,07/01/2013,09/30/2013,NONE,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,10/09/2013
3721196179,01/01/2012,06/30/2012,LUNCH,LOIS,SCOTT,CFO,10.00,FINANCE,3829,THOMAS,COVERICK,10/15/2012
691310897,10/01/2012,12/31/2012,0,NATHAN,LOPP,MD CORPORATE REAL ESTATE,0.00,LAW DEPARTMENT,3799,NATHAN,LOPP,01/21/2013
2335640542,01/01/2014,03/31/2014,NONE,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,04/04/2014
2990715511,07/01/2018,09/30/2018,MEAL,PATRICK,THOMPSON,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,12761,M. ELAYNE,GRANGER,10/11/2018
1673972994,10/01/2012,12/31/2012,LUNCH,JOHN,ARENA,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,3944,STACY,DAVIS GATES,01/16/2013
1417220726,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,THOMPSON,JOANN,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
715946084,07/01/2012,09/30/2012,0,STEVEN,GINSBERG,MEMBER,0.00,CHICAGO TRANSIT AUTHORITY (CTA),3988,STEVEN,GINSBERG,10/10/2012
2110788340,07/01/2012,09/30/2012,XXX,XXX,XX,X,0.00,ADMINISTRATIVE HEARINGS,4148,ADRIENNE,JONES,10/18/2012
4273672749,10/01/2016,12/31/2016,COOKIES,BRAD,MCCONNELL,DEPUTY COMMISSIONER PLNNG & DEV,20.00,PLANNING AND DEVELOPMENT,4177,STEPHEN,FRIEDMAN,01/13/2017
3495825056,10/01/2015,12/31/2015,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,01/26/2016
3658885012,01/01/2015,03/31/2015,BREAKFAST,PAT,DOWELL,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,04/16/2015
439195707,10/01/2013,12/31/2013,FOOD BASKET,TAMRA,COLLINS,MS.,27.00,HOUSING AND ECONOMIC DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2014
1916353729,07/01/2018,09/30/2018,MEAL,GREGORY,MITCHELL,ALDERMAN,21.95,CITY COUNCIL / ALDERMEN,12761,M. ELAYNE,GRANGER,10/12/2018
2019546093,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,JOE,MOORE,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3119552855,10/01/2012,12/31/2012,GIFT BASKET,ANNA,BOOTH,MS.,46.45,HOUSING AND ECONOMIC DEVELOPMENT,3992,VIRGINIA,PACE,01/14/2013
3761199690,07/01/2018,09/30/2018,MEAL,ALVIN,RIDER,STAFFER,21.95,CITY COUNCIL / ALDERMEN,12761,M. ELAYNE,GRANGER,10/18/2018
1315534568,01/01/2012,06/30/2012,CHARITABLE DINNER - MT. SINAI,JASON,ERVIN,ALDERMAN,50.00,CITY COUNCIL / ALDERMEN,3843,ALBERT,GRACE,09/18/2012
3608852035,10/01/2014,12/31/2014,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,01/13/2015
555401506,10/01/2014,12/31/2014,FRUIT BOX,SUSAN,LESKE,SENIOR INVESTMENT MANAGER,19.96,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2015
1522598519,10/01/2014,12/31/2014,FRUIT BOX,TRACY,SANCHEZ,SENIOR PROGRAM MANAGER,19.96,PLANNING AND DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2015
3008007567,01/01/2013,03/31/2013,NONE,STEPHEN,HALVORSEN,VICE PRESIDENT,0.00,FINANCE,4192,STEPHEN,HALVORSEN,04/06/2013
326766482,04/01/2013,06/30/2013,0,N/A,N/A,N/A,0.00,CHICAGO PUBLIC SCHOOLS,3988,STEVEN,GINSBERG,01/22/2014
2052978662,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,SILVERSTEIN,DEBRA,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
691310897,10/01/2012,12/31/2012,0,NATHAN,LOPP,MD CORPORATE REAL ESTATE,0.00,HOUSING AND ECONOMIC DEVELOPMENT,3799,NATHAN,LOPP,01/21/2013
1931600069,10/01/2013,12/31/2013,CANDY,EDITH,STINSON,ADMINISTRATION,15.00,FINANCE,4272,CONSTANCE,ZAIO,01/17/2014
2029106517,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,SEAN,RAPELYA,STAFF,35.00,MAYORS OFFICE,4201,MICHAEL,MINI,08/29/2012
2700522789,10/01/2013,12/31/2013,BOOK,ED,BURKE,ALD,20.00,CITY COUNCIL / ALDERMEN,4064,WILLIAM,FILAN,02/03/2014
192781445,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,SMITH,MICHELLE,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
3798452161,01/01/2014,03/31/2014,MEAL,STEVE,KOCH,DEPUTY MAYOR,39.00,MAYORS OFFICE,4339,AMY,BRENNAN,04/16/2014
780189066,10/01/2017,12/31/2017,BAKERY,N/A,N/A,PERMIT COUNTER,6.47,TRANSPORTATION,19186,ROBERT,WILSON,01/20/2018
2010488384,07/01/2016,09/30/2016,MEAL,BRIAN,HOPKINS,ALDERMAN,6.77,CITY COUNCIL / ALDERMEN,13621,ARTHUR,WILHELMI,10/12/2016
950810030,07/01/2017,09/30/2017,NA,SAMANTHA,FIELDS,BUDGET DIRECTOR,0.00,BUDGET AND MANAGEMENT,17322,TIMOTHY,WALKER,10/16/2017
326766482,04/01/2013,06/30/2013,0,N/A,N/A,N/A,0.00,AVIATION,3988,STEVEN,GINSBERG,01/22/2014
2877936479,10/01/2012,12/31/2012,0,KATE,GEBO,VP CORPORATE REAL ESTATE,0.00,LAW DEPARTMENT,4335,KATE,GEBO,01/21/2013
3259589634,10/01/2012,12/31/2012,GIFT BASKET,BILL,POVALA,MR.,46.45,HOUSING AND ECONOMIC DEVELOPMENT,3827,MARGARET,TINUCCI,01/14/2013
2528796162,04/01/2015,06/30/2015,BREAKFAST,BRIAN,HOPKINS,ALDERMAN,42.00,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,07/15/2015
39274728,10/01/2012,12/31/2012,GIFT BASKET,BARBARA,TAYLOR,MS.,46.45,HOUSING AND ECONOMIC DEVELOPMENT,3827,MARGARET,TINUCCI,01/14/2013
2332530613,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,MICHAEL,ZALEWSKI,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3527070387,10/01/2014,12/31/2014,CANDY,CARL,ERICKSON,ADM. ASST.,15.00,CITY COUNCIL / ALDERMEN,4272,CONSTANCE,ZAIO,01/19/2015
3125663135,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,PARTICK,O'CONNOR,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
242169389,01/01/2019,03/31/2019,0,LEWIS,GREENBAUM,ATTORNEY,0.00,FLEET & FACILITY MANAGEMENT,4165,LEWIS,GREENBAUM,04/01/2019
1979449513,01/01/2013,03/31/2013,BREAKFAST,HARRY,OSTERMAN,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,07/17/2013
185940466,07/01/2016,09/30/2016,N/A,THOM,SERAFIN,MR.,0.00,BOARD OF ETHICS,3826,THOM,SERAFIN,11/11/2016
728286273,04/01/2013,06/30/2013,NONE,NONE,NONE,NONE,0.00,CITY COUNCIL / ALDERMEN,4001,BERNARD,PARISOT,07/11/2013
738831113,10/01/2013,12/31/2013,COOKIES,JEREMY,FINE,ASST. COMPT,35.00,FINANCE,4177,STEPHEN,FRIEDMAN,02/04/2014
2187129818,01/01/2014,03/31/2014,MEAL,RAHM,EMANUEL,MAYOR,35.00,MAYORS OFFICE,4339,AMY,BRENNAN,04/16/2014
2870657314,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,AUSTIN,CARRIE,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
1446642814,04/01/2014,06/30/2014,NONE,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,07/02/2014
4107184384,10/01/2016,12/31/2016,MEAL,LEANNA,MCKEON,SENIOR ENERGY ANALYST,16.00,CHICAGO HOUSING AUTHORITY,3929,MICHAEL,HENRY,01/17/2017
4144292483,10/01/2012,12/31/2012,BROWNIES,JOHN,GERUT,MR.,30.50,CHICAGO HOUSING AUTHORITY,4096,LAWRENCE,PUSATERI,01/15/2013
2575775864,07/01/2015,09/30/2015,LUNCH,ANTHONY,NAPOLITANO,ALDERMAN,10.87,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,10/14/2015
997760471,10/01/2019,12/31/2019,N/A,N/A,N/A,N/A,0.00,LAW DEPARTMENT,24264,STEPHEN,PATTON,12/30/2019
2017252901,04/01/2018,06/30/2018,FRUIT PIE,DAVID,SEGLIN,LEGISLATIVE & POLICY ANALYST,15.00,TRANSPORTATION,9081,G. A.,FINCH,11/29/2018
2442810545,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,DANIEL,SOLIS,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
2615552572,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,PAT,DOWELL,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
908137064,01/01/2013,03/31/2013,NONE,MENDOZA,KEVIN,NONE,0.00,MAYORS OFFICE,7422,KEVIN,MENDOZA,07/18/2013
109317047,04/01/2019,06/30/2019,NONE,DAN,CASEY,DEPUTY DIRECTOR PSIT,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,07/01/2019
922935904,01/01/2016,03/31/2016,BREAKFAST MEETING,MIRIAM,MARTINEZ,CHIEF INVESTMENT OFFICER,40.00,CITY TREASURER,8381,STACY,STOLL,04/18/2016
4269402438,10/01/2012,12/31/2012,LUNCH,ROBERTO,MALDONADO,ALDERMAN,17.79,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN,01/17/2013
1839259738,10/01/2016,12/31/2016,MEAL,ELLEN,SARGENT,DIRECTOR OF SUSTAINABLE INITIATIVES,16.00,CHICAGO HOUSING AUTHORITY,3929,MICHAEL,HENRY,01/17/2017
1351447672,10/01/2013,12/31/2013,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,01/20/2014
1059288048,07/01/2019,09/30/2019,MEAL/LUNCH,JENNIE,BENNETT,CFO,18.95,CITY TREASURER,15423,OMAR,DAGHESTANI,10/16/2019
728286273,04/01/2013,06/30/2013,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,07/19/2013
842279390,07/01/2013,09/30/2013,0,N/A,N/A,N/A,0.00,FINANCE,4042,CHARLOTTE,KNIGHT-MARSHALL,08/30/2013
1851440387,10/01/2018,12/31/2018,NA,LEWIS W,POWELL III,ATTORNEY,0.00,PLANNING AND DEVELOPMENT,3955,LEWIS,POWELL,01/07/2020
589889271,07/01/2019,09/30/2019,NONE,DAN,CASEY,DEPUTY DIRECTOR,0.00,EMERGENCY MANAGEMENT & COMMUNICATIONS,20210,KEN,LUKOWSKI,09/30/2019
3144288784,07/01/2015,09/30/2015,0,NONE,NONE,NONE,0.00,WATER MANAGEMENT,12801,JONATHAN,MECKSTROTH,10/26/2015
1971560226,01/01/2012,06/30/2012,LUNCH,WILL,BURNS,ALDERMAN,30.75,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN,08/13/2012
2875010432,04/01/2013,06/30/2013,NONE,MATT,STEWART,SUPR,0.00,STREETS & SANITATION,5123,GARY,ENGLE,06/28/2013
3003219859,04/01/2018,06/30/2018,CONDUENT BRANDED PEN,LARRY,MCPHILLIPS,DEPUTY COMMISSIONER,10.00,TRANSPORTATION,12901,HOLLY,COOPER,07/12/2018
2258001800,10/01/2012,12/31/2012,0,SANDRA,WIDERBORG,DIRECTOR CORPORATE REAL ESTATE,0.00,HOUSING AND ECONOMIC DEVELOPMENT,3862,SANDRA,WIDERBORG,01/21/2013
3590978317,10/01/2013,12/31/2013,MEAL,DIANE,TURNER,ADMINISTRATOR,46.00,COMMITTEES OF THE CITY COUNCIL,3823,KIMBERLY,MCCULLOUGH,02/04/2014
4218870424,04/01/2015,06/30/2015,REFRESHMENTS AND LUNCH,HARRY,OSTERMAN,ALDERMAN OF THE 48TH WARD,22.47,CITY COUNCIL / ALDERMEN,8081,OLGA,GUTIERREZ,07/16/2015
2724372343,04/01/2018,06/30/2018,MEAL,GILBERT,VILLAGAS,ALDERMAN,16.25,CITY COUNCIL / ALDERMEN,3984,RICHARD,ERICKSON,07/13/2018
3998563372,01/01/2015,03/31/2015,LUNCH,MICHAEL,ZALEWSKI,ALDERMAN,23.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,04/16/2015
791473945,01/01/2012,06/30/2012,LUNCH,PAT,DOWELL,ALDERMAN,41.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN,08/13/2012
2107303115,07/01/2016,09/30/2016,LUNCH,MICHELLE,SMITH,ALDERMAN,31.00,CITY COUNCIL / ALDERMEN,11421,KRISTOPHER,ANDERSON,10/21/2016
1295873987,10/01/2012,12/31/2012,NONE,BERNARD,PARISOT,NONE,0.00,CITY COUNCIL / ALDERMEN,4001,BERNARD,PARISOT,01/17/2013
2136866325,01/01/2012,06/30/2012,LUNCH,MARIE,EWING,EMPLOYEE,12.00,POLICE DEPARTMENT,4296,AMY,GARMAN,09/27/2012
2499262814,10/01/2017,12/31/2017,HOLIDAY BAKERY,N/A,N/A,OFFICE OF 42ND WARD,43.95,CITY COUNCIL / ALDERMEN,19186,ROBERT,WILSON,01/20/2018
997760471,10/01/2019,12/31/2019,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,01/01/2020
3255715267,10/01/2017,12/31/2017,DONUTS,N/A,N/A,42ND WARD CONSTITUENT OFFICE,8.00,CITY COUNCIL / ALDERMEN,19185,ERIN,WAITZ,01/19/2018
3124161309,10/01/2017,12/31/2017,BREAKFAST,VICTORIA,WATKINS,SENIOR ADVISOR,15.95,MAYORS OFFICE,15601,WILLIAM,GLUNZ,01/03/2018
964914895,04/01/2014,06/30/2014,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,07/17/2014
3938225801,01/01/2016,03/31/2016,NONE,JEFF,ROCK,VP ENFORCEMENT SALES,0.00,FINANCE,13601,JEFF,ROCK,04/04/2016
2203675648,04/01/2018,06/30/2018,MEAL,DANNY,SOLIS,ALDERMAN,16.25,CITY COUNCIL / ALDERMEN,3984,RICHARD,ERICKSON,07/13/2018
326766482,04/01/2013,06/30/2013,0,N/A,N/A,N/A,0.00,PARK DISTRICT,3988,STEVEN,GINSBERG,01/22/2014
588024503,07/01/2013,09/30/2013,0,MATT,STEWART,SUPERVISOR,0.00,FLEET & FACILITY MANAGEMENT,5123,GARY,ENGLE,10/23/2013
2774691874,10/01/2018,12/31/2018,NA,NA,NA,NA,0.00,POLICE DEPARTMENT,22904,GEORGE,UNZUETA,11/19/2018
2534223870,10/01/2012,12/31/2012,0,NONE,NONE,NONE,0.00,PARK DISTRICT,3988,STEVEN,GINSBERG,01/22/2014
2008680319,07/01/2012,09/30/2012,ATTENDEE AT LOOP CAPITAL MARKETS 15TH ANNIVERSARY OPEN HOUSE,MARK,MYSLINSKI,MR.,40.00,CITY TREASURER,3842,JAMES,REYNOLDS,10/12/2012
3649496891,10/01/2013,12/31/2013,MEAL,KIMBERLY,DUBLUCLET,ADMINISTRATOR,46.00,PARK DISTRICT,3823,KIMBERLY,MCCULLOUGH,02/04/2014
4271742710,01/01/2018,03/31/2018,0.00,JASON,ERVIN,MR,0.00,CITY COUNCIL / ALDERMEN,17862,MARK,HEFFRON,04/05/2018
2799168900,10/01/2013,12/31/2013,FOOD PACKAGE,BARBARA,TAYLOR,MS.,27.00,HOUSING AND ECONOMIC DEVELOPMENT,3992,VIRGINIA,PACE,01/16/2014
3417046312,10/01/2015,12/31/2015,NONE,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,01/04/2016
1070333881,10/01/2014,12/31/2014,BASEBALL HAT,RAHM,EMANUEL,MAYOR,20.00,MAYORS OFFICE,4152,PATRICIA,HOLDEN,01/16/2015
617740470,01/01/2014,03/31/2014,LUNCHEON,PATRICK,O'CONNOR,ALDERMAN,25.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,04/15/2014
2005020955,07/01/2012,09/30/2012,MEAL/SNACK,ANTHONY,BEALE,ALDERMAN,13.00,CITY COUNCIL / ALDERMEN,4339,AMY,BRENNAN,10/30/2012
2472272692,01/01/2014,03/31/2014,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,04/24/2014
3337350520,04/01/2017,06/30/2017,FOOD/BEVERAGE,BRIAN,HOPKINS,ALDERMAN,5.84,CITY COUNCIL / ALDERMEN,17901,MATTHEW,SUMMY,07/17/2017
3504359845,10/01/2012,12/31/2012,275 AT&T PENS,MICHELLE,CITY VIA ALD. SMITH,ALDERMAN,481.25,CITY COUNCIL / ALDERMEN,3777,SYLVIA,ALDRETE,02/13/2013
2839147085,01/01/2016,03/31/2016,N/A,N/A,N/A,N/A,0.00,FINANCE,3820,MORGAN,BASSEY,04/07/2016
3736247124,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,RODERICK,SAWYER,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3340876431,04/01/2018,06/30/2018,BOOK,ROD,SAWYER,ALDERMAN,40.00,CITY COUNCIL / ALDERMEN,3847,GRAHAM,GRADY,01/17/2019
3688634585,01/01/2018,03/31/2018,MEAL,"PROCCO ""JOE""",MORENO,ALDERMAN,36.00,CITY COUNCIL / ALDERMEN,3984,RICHARD,ERICKSON,04/06/2018
162674149,04/01/2015,06/30/2015,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,07/10/2015
880519817,04/01/2016,06/30/2016,MEAL,MIRIAM,MARTINEZ,CHIEF INVESTMENT OFFICER,46.57,CITY TREASURER,12581,MARC,DIETRICH,07/14/2016
415301328,01/01/2013,03/31/2013,NONE,NONE,NONE,NONE,0.00,AVIATION,3781,ERIC,LOCKE,04/29/2013
3132574427,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,HARRY,OSERMAN,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
1739822072,01/01/2013,03/31/2013,.0,MATT,STEWART,MR,0.00,TRANSPORTATION,5123,GARY,ENGLE,04/01/2013
2800130534,04/01/2015,06/30/2015,BREAKFAST,PATRICK,THOMPSON,ALDERMAN,42.00,CITY COUNCIL / ALDERMEN,4301,DANIEL,LYNCH,07/15/2015
2748193654,07/01/2012,09/30/2012,NONE,DAVID,WIEGERS,DISTRICT MANAGER,0.00,WATER MANAGEMENT,4541,DAVID,WIEGERS,10/14/2012
911036233,10/01/2012,12/31/2012,COOKIE,EDWARD,WONG,DEP. CORP COUNSEL,35.00,LAW DEPARTMENT,4177,STEPHEN,FRIEDMAN,02/11/2013
3263624384,04/01/2018,06/30/2018,CONDUENT BRANDED PEN,MARY JEAN,PAGNONI,ADMINISTRATIVE ASSISTATN,10.00,TRANSPORTATION,12901,HOLLY,COOPER,07/12/2018
1102815098,07/01/2018,09/30/2018,MEAL,EMMA,MITTS,ALDERMAN,26.00,CITY COUNCIL / ALDERMEN,3777,SYLVIA,ALDRETE,10/11/2018
466851239,10/01/2012,12/31/2012,LUNCH,WILL,BURNS,ALDERMAN,17.67,CITY COUNCIL / ALDERMEN,3739,COURTNEY,NOTTAGE,01/14/2013
1236111510,10/01/2017,12/31/2017,N/A,N/A,N/A,N/A,0.00,CITY COUNCIL / ALDERMEN,20404,ROBERTO,CHAPUR DUARTE,01/03/2018
3017277375,01/01/2012,06/30/2012,INVITATION FOR BREAKFAST AT CHAMBER ANNUAL MEETING,MICHAEL,CHANDLER,ALDERMAN,35.00,CITY COUNCIL / ALDERMEN,4201,MICHAEL,MINI,08/29/2012
3694850485,01/01/2016,03/31/2016,0,DANIEL,SOLIS,ALDEMAN,0.00,ZONING COMMITTEE,13942,EFRAIN,ELIAS,04/15/2016
2681214625,10/01/2012,12/31/2012,NONE,N/A,N/A,N/A,0.00,AVIATION,3966,STEVEN,COWELL,02/14/2013
3887762778,01/01/2015,03/31/2015,LUNCH,MICHELLE,SMITH,ALDERMAN,23.00,CITY COUNCIL / ALDERMEN,4005,MARGARET,HOULIHAN SMITH,04/16/2015
277599966,10/01/2016,12/31/2016,COOKIES,TRACY,SANCHEZ,DEPUTY COMMISSIONER,20.00,PLANNING AND DEVELOPMENT,4177,STEPHEN,FRIEDMAN,01/13/2017
2211316749,10/01/2013,12/31/2013,FOOD BASKET,ED,ELLIS,MR.,27.00,HOUSING AND ECONOMIC DEVELOPMENT,4096,LAWRENCE,PUSATERI,01/15/2014
2646636188,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,MITTS,EMMA,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
2467236406,04/01/2019,06/30/2019,NONE,NONE,NONE,NONE,0.00,BUILDINGS,3979,JOHN,SUZUKI,07/01/2019
693136146,07/01/2017,09/30/2017,0,NONE,NONE,NONE,0.00,BOARD OF ETHICS,19361,MONICA,SEKULICH,10/02/2017
4102417609,04/01/2014,06/30/2014,0,JERRY,KNAPP,DEPUTY CHIEF,0.00,FIRE DEPARTMENT,8622,MICHELE,NELSON,06/30/2014
599763768,04/01/2019,06/30/2019,BREAKFAST,HOPKINS,BRIAN,ALDERMAN,15.00,CITY COUNCIL / ALDERMEN,4319,LAWRENCE,SUFFREDIN,12/02/2019
2897340381,04/01/2013,06/30/2013,BREAKFAST ANNUAL MEETING,COCHRAN,WILLIE,ALDERMAN,43.00,CITY COUNCIL / ALDERMEN,4200,GERALD,ROPER,07/09/2013
