Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2011,4094,4456,13734,MS,DANIELLE,,CASSEL,ESQ,VEDDER PRICE PC,SUTHERLAND LLC
2017,16642,12681,26081,,MELISSA,,SCHAKOWSKY,,"S4 GROUP, LLC",COMMUNITY BLIGHT SOLUTIONS
2019,3740,23542,45725,MR.,MICHAEL,J,KASPER,,"KASPER & NOTTAGE, P.C.",FAMILY GUIDANCE CENTER
2015,10341,6481,18001,MS.,RACHEL,B,SHERMAN,ESQ.,"JCDECAUX NORTH AMERICA, INC","JCDECAUX NORTH AMERICA, INC"
2018,16501,17141,39723,MR.,REYAHD,,KAZMI,,"REYAHD KAZMI - KAZMI ADVISORS, LLC",GREENSTONE PARTNERS
2017,6521,9981,20841,MR.,VICTOR,H.,CHANG,,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A."
2018,5861,12045,45004,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"KEBRITCHI, HANS"
2018,3930,7081,28584,MR.,DAVID,M,DRING,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",LA RABIDA CHILDREN'S HOSPITAL
2017,3828,12642,18264,MR.,LENNY,D,ASARO,,"NEAL & LEROY, LLC",RUSH UNIVERSITY MEDICAL CENTER
2017,4246,16762,34742,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER,ELASTIC ARTS FOUNDATION
2019,6842,17222,20108,MR.,JOHN,J,GEORGE,,AKERMAN LLP,FRIEDMAN PROPERTIES
2018,3740,7081,43547,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",HVJT CONSULTING LLC
2018,5861,12045,30402,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,CANDEA DEVELOPMENT
2018,7961,16182,45747,MR.,JOHN,D,CRAMER,,"MACROSTIE HISTORIC ADVISORS, LLC","FARPOINT DEVELOPMENT, LLC"
2012,4192,4559,12779,MR,STEPHEN,,HALVORSEN,,US BANCORP,US BANK MUNICIPAL SECURITIES GROUP
2019,16502,7563,11811,MR.,ELGIE,R.,SIMS,JR.,"FOLEY & LARDNER, LLP",CN
2017,3753,12642,12585,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",SONIA SHANKMAN SCHOOL CORP.
2016,13202,11781,20322,,TYLER,,MANIC,,SCHAIN BANKS KENNY & SCHWARTZ,WINDY CITY REAL ESTATE LLC
2020,4193,24401,36643,MR.,JOHN,F,DUNN,,COZEN O'CONNOR PUBLIC STRATEGIES,SONDER
2015,4069,4430,12501,,STEVEN,D,FRIEDLAND,,"APPLEGATE & THORNE-THOMSEN, PC",HOLSTEN DEVELOPMENT CORP.
2015,4103,12001,27604,MS.,MARY,E,GEORGE,,"NEAL & LEROY, LLC",REBEL HOSPITALITY
2018,3753,22801,13878,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP
2015,3809,4186,24698,MR.,MICHAEL,J,DILORENZO,,"FOLEY & LARDNER, LLP",BEACON CAPITAL PARTNERS LLC
2011,3744,4099,11588,MR,TIMOTHY,J,DART,,NICOLAY & DART LLC,MICROSOFT CORPORATION
2017,19001,4281,41900,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,DAN WHITE & JENNIFER HARO
2012,3753,4108,12462,,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","ANTHEUS CAPITAL, LLC"
2016,15181,15121,31961,MR.,SOTIRIOS,T,KOLONTOUROS,,ARGONNE NATIONAL LABORATORY,ARC LASSER LIGHT LLC
2015,4316,4384,26962,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,BCG ENTERPRISES LLC
2020,6825,22641,16863,,AMY,,KURSON,,"REYES KURSON, LTD.",ILLINOIS MEDICAL DISTRICT
2013,6524,6861,11778,MR.,ALLEN,F,JOHNSON,,MACROSTIE HISTORIC ADVISORS LLC,400-410 MICHIGAN REAL ESTATE LLC
2013,4348,4722,13135,MR.,WILLIAM,JP,BANKS,,"SCHAIN, BURNEY, BANKS & KENNY, LTD",SEARS HOLDINGS CORP.
2012,4238,4606,12871,MR,PATRICK,T,BRANKIN,,"SCHAIN, BURNEY, BANKS & KENNY, LTD","EURO STAR CAFE, INC"
2020,24582,25086,47269,MS.,GINA,M,CARUSO,,"THE LORD COMPANIES, LLC",OAK STREET COUNCIL
2013,4094,4456,13734,MS.,DANIELLE,,CASSEL,,VEDDER PRICE PC,SUTHERLAND LLC
2012,6223,6522,11645,MR.,MARK,,MACEY,,INTERSTATE OUTDOOR ADVERTISING,"INTERSTATE OUTDOOR ADVERTISING, LP"
2016,3751,12642,29784,MS.,AMAL,,SHAQILDI,,"NEAL & LEROY, LLC",CHICAGO METROPOLITAN HOUSING DEVELOPEMNT
2015,7961,6861,27667,MR.,JOHN,D,CRAMER,,MACROSTIE HISTORIC ADVISORS LLC,MERCY HOUSING LAKEFRONT
2018,3753,22801,42799,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",OMEGA YEAST LABS
2018,18561,10183,41880,MS.,SYLVIA,C.,MICHAS,,TAFT STETTINIUS & HOLLISTER LLP,"IRC RETAIL CARRIERS, LLC"
2017,3752,4107,38924,MR.,MITCHELL,A,CARREL,,FREEBORN & PETERS LLP,"BDP INDUSTRIAL DEVELOPMENT, LP"
2018,4081,16802,11958,MR.,VICTOR,H,REYES,,"REYES KURSON, LTD.",AMERICAN AIRLINES
2013,8781,9361,19741,MR.,RICHARD,D,HATTOW,,FIRST SOUTHWEST COMPANY,FIRST SOUTHWEST COMPANY
2016,4300,12642,14765,MS.,TERRANCE,L,DIAMOND,,"NEAL & LEROY, LLC",PUBLIC BUILDING COMMISSION OF CHICAGO
2012,4329,4702,13089,MS,NICOLE,M,JANES,,BARNES & THORMBURG LLP,CROWN IMPORTS
2011,4040,4399,12442,MR,JERRY,,JOYCE,,JERRY JOYCE,"MOTOROLA, INC."
2012,4246,4614,12907,MR,JOSEPH,P,GATTUSO,,SHEFSKY & FROELICH LTD.,INTEGRATED DEVELOPMENT GROUP
2017,16841,17642,25981,,AMESHIA,,CROSS,,NOBLE NETWORK OF CHARTER SCHOOLS,NOBLE NETWORK OF CHARTER SCHOOLS
2011,3755,4110,11658,MR,JOHN,A,JORDAN,,QUANTUM CROSSINGS LLC,"QUANTUM CROSSINGS, LLC"
2016,3753,12642,19663,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",SUN FINANCIAL
2014,9482,10424,18641,MR.,RONALD,L.,MARMER,,MARMER LAW OFFICES LLC,WOLF POINT OWNERS LLC
2017,3782,11521,41737,,MARA,S,GEORGES,,"DALEY AND GEORGES, LTD.",DUKE REALTY
2019,13282,21053,27921,,MADELEINE,R,HILL,,MADELEINE R HILL,M. FISHMAN & CO.
2015,4169,12064,21157,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),COSTCO WHOLESALE CORPORATION
2019,24163,4628,28721,MR.,THOMAS,,RICKETTS,,"CHICAGO CUBS BASEBALL CLUB, LLC","NORTHSIDE ENTERTAINMENT HOLDINGS, LLC"
2013,3943,4716,20764,MR.,EDWARD,W,FELDMAN,,MILLER SHAKMAN & BEEM LLP,YELLOW CAB AFFILIATION INC
2013,3762,4106,11796,MR.,ERIC,B,MCLOYD,,"NEAL & LEROY, LLC",COMER SCIENCE & EDUCATION FOUNDATION
2015,4246,10183,26281,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,"UNION GROUP OF ILLINOIS, LLC"
2019,15422,4384,24821,MR.,THOMAS,J,BOYLE,,THOMPSON COBURN LLP,LAKESHORE RECYCLING SYSTEMS
2019,14121,23621,41883,OTHER,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,MOBILITY ME LLC
2018,5861,12045,43422,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"GAO, JACKIE DAN"
2020,4125,4879,34802,MR.,KAREEM,,MUSAWWIR,,KAREEM MUSAWWIR,ICON CAPITAL LLC
2017,6842,17222,21926,MR.,JOHN,J,GEORGE,,AKERMAN LLP,MIDWEST PROPERTY GROUP
2016,15881,15641,33381,,KAREN,M,WEISS,,"AUTODESK, INC.","AUTODESK, INC."
2017,4126,7021,38461,MR.,MICHAEL,A,ALVAREZ,7914105,MICHAEL ALVAREZ,TABLEAU
2013,6961,4468,12601,MS.,SARAH,,CALDER,,METROPOLITAN CHICAGO HEALTHCARE COUNCIL,METROPOLITAN CHICAGO HEALTHCARE COUNCIL
2014,3874,7022,11692,MR.,FERNANDO,,REDONDO,,SKYWAY CONCESSION COMPANY LLC,"SKYWAY CONCESSION CO., LLC"
2016,14021,14361,29341,,ZEV,,BECKERMAN,,POLYGRAMMIC LLC,POLYGRAMMIC LLC
2015,4103,12001,25944,MS.,MARY,E,GEORGE,,"NEAL & LEROY, LLC","GREEN ERA EDUCATIONAL, NFP"
2011,4494,4939,14069,MR,JAMES,M,O'ROURKE,,JAMES O'ROURKE,SCHNEIDER ELECTRIC
2017,4246,16762,39681,MRS.,ANGELA,M.,CHRUSCIEL,,TAFT STETTINIUS & HOLLISTER,BRANDON HALL & JULIA MILLER
2017,3890,12111,12073,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.",STATEWAY ASSOCIATES LLC
2011,3845,4776,11868,MR,ROLANDO,R,ACOSTA,,ROLANDO ACOSTA,1815 W. DIVISION LLC
2014,4068,4186,12489,MS.,DONNA,J,PUGH,,"FOLEY & LARDNER, LLP",MERCURY SKYLINE YACHT CHARTERS
2018,4276,16781,39902,MR.,MICHAEL,L,NOONAN,,ROOSEVELT GROUP,GENENTECH
2014,4246,10183,24386,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,"SPAINHOUR, JON AND MARY KELLY"
2018,4202,4384,21249,MS.,KATRIINA,,MCGUIRE,ESQ.,THOMPSON COBURN LLP,FLETCHER JONES MANAGEMENT GROUP
2013,3911,4106,19672,,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC","ETHOS COMMUNITY CARE CENTER, LLC"
2019,8161,23403,27645,,WILLIAM,S.,SINGER,ESQ.,WILLIAM SINGER,BELGRAVIA GROUP
2018,4257,4625,16880,MR.,THOMAS,P,COFFEY,,THE HAYMARKET GROUP LTD.,ANN & ROBERT H. LURIE CHILDREN'S HOSPITAL OF CHICAGO
2016,3930,7081,23381,MR.,DAVID,M,DRING,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",UNITED PARCEL SERVICE
2013,4238,4722,18725,MR.,PATRICK,T,BRANKIN,,"SCHAIN, BURNEY, BANKS & KENNY, LTD","540 W. MADISON OWNER, LLC"
2018,3828,22821,17288,MR.,LENNY,D,ASARO,,DINSMORE & SHOHL LLP,CHICAGO SOUTHWEST DEVELOPMENT CORP
2018,5861,12045,44784,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,TOUHY CLARK CONDO ASSOCIATION
2013,4117,7726,12607,MR.,DAMION,D,HERON,,JP MORGAN CHASE,JP MORGAN CHASE
2017,4202,4482,26847,MS.,KATRIINA,,MCGUIRE,ESQ.,THOMPSON COBURN LLP,BYLINE BANK
2018,12341,14221,25781,MS.,CATHERINE,,BANAT,,RBC GLOBAL ASSET MANAGEMENT,RBC GLOBAL ASSET MANAGEMENT
2017,4214,10063,20902,MS.,MONICA,,MUELLER,,MOTOROLA SOLUTIONS,MOTOROLA SOLUTIONS
2017,13121,16541,34427,MR.,STEVEN,C.,BAUER,,MELTZER PURTILL & STELLE LLC,TIMOTHY HAGUE
2011,4157,4521,12677,MS,BRIDGET,M,O'KEEFE,,"DASPIN & AUMENT, LLP",CATHOLIC CHARITIES HOUSING DEVELOPMENT CORP
2018,4169,21003,24476,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),"PULLMAN PARK DEVELOPMENT, LLC"
2013,3874,7022,11692,MR.,FERNANDO,,REDONDO,,SKYWAY CONCESSION COMPANY LLC,"SKYWAY CONCESSION CO., LLC"
2018,21943,22302,43526,,CESARE,,ANGELONI,,ENERGY TECHNOLOGY S.R.L.,ENERGY TECHNOLOGY S.R.L.
2016,11493,13967,13790,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS",NORTHWESTERN UNIVERSITY
2011,4162,4527,13813,MS,MARY,K,MINAGHAN,,MKM SERVICES,"CABLE COMMUNICATIONS, INC."
2012,3986,4343,12259,MR,RICHARD,,WENDY,,FREEBORN & PETERS LLP,"DRAPER & KRAMER, INC"
2016,3911,12642,12588,MS.,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC",UNIVERSITY OF CHICAGO
2018,4168,13741,41768,MR.,JOHN,C,CORRIGAN,,"JOHN C. CORRIGAN & ASSOCIATES, LLC","DIRECT ENERGY SERVICES, LLC"
2014,6821,4104,11606,,GENIE,,KASTRUP,,SEIU LOCAL 1,SEIU LOCAL 1
2016,3811,4166,27883,,VICTOR,,ROBERSON,,"GOVERNMENTAL - BUSINESS CONSULTING GROUP, LLC",GENERAL MEDITERRANEAN HOLDING SA
2014,5861,10441,20204,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE P.C.,"BUILDING PERMIT, INC"
2017,3992,13661,18701,MS.,VIRGINIA,,PACE,,LIGHTEN-GALE LLC D/B/A LIGHTENGALE GROUP,HUNT DEVELOPMENT GROUP LLC
2019,24264,24444,44622,,STEPHEN,,PATTON,,KIRKLAND & ELLIS LLP,"FLEET PORTFOLIO VENTURE, LLC"
2014,4070,4103,12507,,CHARLES,R,BERNARDINI,,UNGARETTI & HARRIS LLP,AEROTERM
2018,19002,4281,45806,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,GUY CITRIN C/O CITRIN PROPERTIES LLC
2013,4222,7541,16861,,JAMES,D,TUTON,,"AMERICAN TRAFFIC SOLUTIONS, INC.","AMERICAN TRAFFIC SOLUTIONS, INC."
2017,3973,16926,12238,MR.,MICHAEL,A,ABRAMSON,,MICHAEL ABRAMSON,POOH-BAH ENTERPRISES INC
2012,5967,6301,14747,MR.,JONATHAN,,CASIANO,,"PNC BANK, NATIONAL ASSOCIATION","PNC BANK, NATIONAL ASSOCIATION"
2012,4344,4718,13119,MR,DALE,J,LAGERHOLM,,"STEVE'S EQUIPMENT SERVICE, INC (S.E.S., INC)","STEVE'S EQUIPMENT SERVICE, INC"
2014,7121,8221,18541,,RAVEEN,,RAO,,PRICEWATERHOUSECOOPERS LLP,PRICEWATERHOUSECOOPERS LLP
2019,12122,22961,12477,MR.,KARL,B,ANDERSON,,AT&T,AT&T
2013,3911,4106,12102,,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC",NORTHWESTERN MEMORIAL HOSPITAL
2015,4212,8506,24501,MS.,SUSAN,,JUN,,"MERRILL LYNCH, PIERCE, FENNER & SMITH INC.","MERRILL LYNCH, PIERCE, FENNER & SMITH, INC."
2016,11721,12281,23301,MS.,MARGARET,M,ANDERSON,,"FOX, SWIBEL, LEVIN & CARROLL, LLP","LMG2, LLC"
2013,4237,4605,17102,MR.,JOHN,T,LENAHAN,,AT&T ILLINOIS,AT&T ILLINOIS
2013,5105,5504,16841,,JEFFREY,D,WARNER,,"PNC BANK, NATIONAL ASSOCIATION",PNC BANK
2019,3845,20301,45891,MR.,ROLANDO,R,ACOSTA,,"ACOSTA EZGUR, LLC","NEW CHAN, LLC"
2018,23221,23081,45242,MR.,DAVID,,PETRONI,,"DFP ENTERPRISES, LLC","PIRHL, LLC"
2011,4073,4434,12512,MS,CATHERINE,R,JANES,,THE HAYMARKET GROUP LTD.,MERCURY CRUISELINES
2020,3905,21361,47333,MR.,JOHN,D,NICOLAY,,NICOLAY & DART LLC,"GR COMPANIES, INC."
2017,4155,4519,15383,MR.,THOMAS,J,MURPHY,ESQ,"THOMAS J. MURPHY, P.C.",NORFOLK SOUTHERN CORPORATION
2019,3911,23665,39503,MS.,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC","4935 SOUTH INDIANA, LLC"
2019,21803,23626,41742,MR.,GARY,,SCHENKEL,,"MISSION CRITICAL STRATEGIES, LLC",MOTOROLA SOLUTIONS
2014,4304,7552,23581,MR.,ANDREW,P,SCOTT,,"DYKEMA GOSSETT, PLLC",111 W. CHESTNUT LLC
2013,3746,4101,12663,MR.,BRETT,,PADGETT,,CITIGROUP GLOBAL MARKETS INC.,CITIGROUP GLOBAL MARKETS INC.
2017,4020,16121,24821,,JAY,D,DOHERTY,,JAY DOHERTY,LAKESHORE RECYCLING SYSTEMS
2013,6842,7829,17235,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM PC",ADVOCATE ILLINOIS MASONIC HOSPITAL
2019,5481,4384,41791,MS.,ANITA,B,MAURO,,THOMPSON COBURN LLP,CHICAGO METAL ROLLED PRODUCTS COMPANY
2016,3753,12642,28691,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",WOODLAWN HYDE PARK COMMONS
2016,7961,6861,27670,MR.,JOHN,D,CRAMER,,MACROSTIE HISTORIC ADVISORS LLC,CEDAR STREET VENTURES LLC
2018,4273,4384,43366,MR.,JACK,L,PARRINO,ESQ,THOMPSON COBURN LLP,TRANS UNION LLC
2011,4178,4543,12758,MR,KERRY,,REIDY,,TRISTAN & CERVANTES,CH2M HILL
2016,16042,5621,34001,MR.,MIKE,,GINTER,,"AMI GROUP, LLC","CHICAGO PARKING METERS, LLC"
2013,4212,8506,12911,MS.,SUSAN,,JUN,,"MERRILL LYNCH, PIERCE, FENNER & SMITH INC.","MERRILL LYNCH, PIERCE, FENNER, & SMITH INC."
2011,4370,4750,13259,MR,WILLIAM,F,ZIZIC,CPA,"KPMG, LLP",KPMG LLP
2017,3831,10283,34728,MR.,MYLES,D,BERMAN,,FOLEY & LARDNER LLP,CN
2020,20282,10279,40962,MS.,MEAGHAN,E,O'CONNOR,,FOLEY & LARDNER LLP,COVENANT HOUSE ILLINOIS
2019,3744,21361,34739,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,SIEMENS CORPORATION
2019,23901,24123,46567,MR.,RAYMOND,C,DRAKE,,UNITED PARCEL SERVICE,UNITED PARCEL SERVICE
2017,11901,19782,40104,MR.,DONALD,R,ZOUFAL,,"CROWZNEST CONSULTING, INC.","RIGHTCROWD SOFTWARE, INC."
2019,4069,15081,39741,MR.,STEVEN,D,FRIEDLAND,,"APPLEGATE & THORNE-THOMSEN, PC","HEARTLAND HOUSING, INC."
2019,5861,23601,46836,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","WOMACK, JONATHAN"
2012,3831,4186,11812,MR,MYLES,D,BERMAN,,"FOLEY & LARDNER, LLP","INTEGRYS ENERGY GROUP, INC"
2012,3902,4258,12092,MR,CHARLES,W,FREEBURG,,WILLIAM BLAIR AND CO.,WILLIAM BLAIR
2018,3845,20301,33403,MR.,ROLANDO,R,ACOSTA,,"ACOSTA EZGUR, LLC","WORP 601 WNA, LLC"
2013,4278,4543,17801,,HOMERO,,TRISTAN,,TRISTAN & CERVANTES,JORGE PRADO
2012,3952,4309,12195,,NORA,,KELLEY,,SEIU LOCAL 1,SEIU LOCAL 1
2017,15081,12064,24561,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),SHAPACK DEVELOPMENT CO.
2013,8341,9081,19283,MR.,MICHAEL,,BURNEY,,"SCHAIN, BURNEY, BANKS & KENNY, LTD.",CHICA LOCA LLC
2013,4233,4106,12508,MR.,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",CHICAGO BOARD OF EDUCATION
2014,4348,10922,21067,MR.,WILLIAM,JP,BANKS,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",WHMB LLC
2019,4246,10183,37085,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,"PACE PROPERTY GROUP, LLC"
2011,3864,4219,11911,MS,SYLVIA,C,MICHAS,,"CHICO & NUNES, PC",HISPANIC HOUSING DEVELOPMENT COR.
2016,6104,12085,22541,MR.,LAWRENCE,S.,ADELSON,,"CHICO & NUNES, P.C.","LOMA MANAGEMENT SERVICES, LLC"
2019,19002,4281,46642,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,SANJU SHARMA
2015,7961,6861,27669,MR.,JOHN,D,CRAMER,,MACROSTIE HISTORIC ADVISORS LLC,WASHINGTON PARK DEVELOPMENT GROUP LLC
2018,14562,14782,30543,MR.,XIAO,,TSAI,,MORGAN STANLEY INFRASTRUCTURE INC.,MORGAN STANLEY INFRASTRUCTURE INC.
2016,4456,5141,28801,,JEFF,,RILEY,,RILEY PUBLIC AFFAIRS,GNP REALITY PARTNERS
2013,6842,7829,20084,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM PC",GLENDALE 2004 LLC
2013,4238,4722,17149,MR.,PATRICK,T,BRANKIN,,"SCHAIN, BURNEY, BANKS & KENNY, LTD",PRIMEBAR LLC
2018,20461,20304,40862,,ERIC,,GOLYNSKY,,"UBS FINANCIAL SERVICES, INC.","UBS FINANCIAL SERVICES, INC."
2019,3962,17222,46582,MR.,CHRIS,A,LEACH,,AKERMAN LLP,CCA MDA II LLC
2020,4202,4384,45908,MS.,KATRIINA,,MCGUIRE,ESQ.,THOMPSON COBURN LLP,DRAPER & KRAMER INC.
2012,3962,4319,12219,MR,CHRIS,A,LEACH,,"DALEY AND GEORGE, LTD",WATER SAVER FAUCET CO.
2012,4160,4525,12688,MR,EDWARD,J,KUS,ESQ,SHEFSKY & FROELICH LTD.,MUSEUM OF CONTEMPORARY ART
2019,21161,21662,35061,,RICHARD,,WEST,,"WEST FSI, LLC","MILLENNIUM PARKING GARAGES, LLC"
2017,9603,7144,15682,MR.,JEFF,,ALBERT,,MARKOFF LAW LLC,CITY OF CHICAGO
2016,11162,11701,23727,MR.,DANIEL,A,SCHAFER,,REVENEW INTERNATIONAL LLC,REVENEW INTERNATIONAL LLC
2019,4169,21003,34943,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),FRED EYCHANER
2017,6842,12111,18641,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",WOLF POINT OWNERS LLC
2019,3740,23542,24494,MR.,MICHAEL,J,KASPER,,"KASPER & NOTTAGE, P.C.",DELL
2017,3779,4134,18305,MR.,MICHAEL,,HOULIHAN,,"ALL-CIRCO, INC.",RUSH STREET GAMING
2019,6524,16182,47180,MR.,ALLEN,F,JOHNSON,,"MACROSTIE HISTORIC ADVISORS, LLC","PULLMAN ARTSPACE, LLC"
2018,4103,17402,13613,MS.,MARY,E,GEORGE,,"AKERMAN, LLP",MAGELLAN DEVELOPMENT GROUP LTD.
2015,4279,12103,12448,MR.,ANIRUDH,,SETH,,"KEYBANC CAPITAL MARKETS, INC","KEYBANC CAPITAL MARKETS, INC"
2019,8761,9861,14040,MS.,COURTNEY,,SHEA,,"COLUMBIA CAPITAL MANAGEMENT, LLC",CHICAGO PUBLIC SCHOOLS
2011,3864,4219,11912,MS,SYLVIA,C,MICHAS,,"CHICO & NUNES, PC",RMK PULASKI LLC
2018,19342,19801,39907,,CHRISTINA,,LEE,,"ABBVIE, INC.",ABBVIE INC.
2015,3809,4186,12494,MR.,MICHAEL,J,DILORENZO,,"FOLEY & LARDNER, LLP",GENERAL GROWTH PROPERTIES
2012,5901,6261,14341,MR.,PATRICK,M,HUELS,,"THE EMERALD GROUP,LLC",HARBOUR CONTRACTORS INC
2011,3925,4281,13533,MR,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,"LEE, YUNSIK"
2015,4337,4710,12289,MR.,DAVID,,DOIG,,CHICAGO NEIGHBORHOOD INITIATIVES,CHICAGO NEIGHBORHOOD INITIATIVES
2011,3847,4202,13342,MR,GRAHAM,C,GRADY,,K & L  GATES LLP,WASTE MANAGEMENT
2017,4103,17401,27602,MS.,MARY,E,GEORGE,,"AKERMAN, LLP",LG CONSTRUCTION + DEVELOPMENT
2017,3847,10183,28522,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,HARLEY GOLDSTEIN
2017,4240,16661,11725,MR.,ALLAN,R,AMBROSE,,NORTHERN TRUST,NORTHERN TRUST CORPORATION
2017,13282,15962,34705,,MADELEINE,R,HILL,,MADELEINE HILL,LIFETIME FITNESS
2014,4081,4443,14823,,VICTOR,H,REYES,,REYES KURSON,"AREAS USA ORD, LLC."
2017,4031,4847,16387,MR.,JEFFREY,W,CRABTREE,,TEAMSTERS JOINT COUNCIL 25,TEAMSTERS JOINT COUNCIL 25
2017,19862,20302,34747,MS.,ELIZABEH,D,SANTIS,,ACOSTA EZGUR,"GREEN STREET DEVELOPMENT, LLC"
2017,6522,4598,12845,MR.,THOMAS,M.,SUFFREDIN,,"LAWRENCE J. SUFFREDIN, JR.",MUSEUMS IN THE PARK
2016,14563,10241,30381,MR.,JAMES,M,WILMOTT,,MORGAN STANLEY & CO.  LLC,MORGAN STANLEY INFRASTRUCTURE INC
2015,3789,4144,12428,MR.,NEIL,A,PRITZ,,BMO CAPITAL MARKETS GKST,BMO CAPITAL MARKETS GKST
2017,4156,16301,34162,MS.,JULIE,,CONENNA,,"BANK OF AMERICA, N.A.","BANK OF AMERICA, N.A."
2019,22961,16464,11958,,PATRICK,,HANLON,,"REYES KURSON, LTD.",AMERICAN AIRLINES
2012,4052,5661,12600,,CHRISTOPHER,J,DUNN,,"CONLON & DUNN PUBLIC STRATEGIES, INC","INTEGRYS ENERGY GROUP, INC"
2014,8381,9121,19303,MS.,STACY,L,STOLL,,U.S. BANCORP,"U.S. BANCORP INVESTMENTS, INC."
2019,4169,21003,34909,MS.,MARIAH,,DIGRINO,,DLA PIPER LLP (US),AMTRUST REALTY CORP.
2016,4183,13962,28802,MR.,MICHAEL,,SUTTON,PE,"INFRASTRUCTURE ENGINEERING,  INC.","INFRASTRUCTURE ENGINEERING,  INC."
2020,3992,13661,18701,MS.,VIRGINIA,,PACE,,LIGHTEN-GALE LLC D/B/A LIGHTENGALE GROUP,HUNT DEVELOPMENT GROUP LLC
2018,4011,21003,34907,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),"DRAPER & KRAMER, INC"
2020,9481,12064,44663,MRS.,KATHERINE,C.,JAHNKE-DALE,,DLA PIPER LLP (US),RCG LONGVIEW
2018,13282,21053,27921,,MADELEINE,R,HILL,,MADELEINE R HILL,M. FISHMAN & CO.
2014,4238,10191,14773,MR.,PATRICK,T,BRANKIN,,"SCHAIN, BURNEY, BANKS & KENNY, LTD.",CAI RESTAURANT
2017,4348,11781,31521,MR.,WILLIAM,JP,BANKS,,SCHAIN BANKS KENNY & SCHWARTZ,DIVISION III CORPORATION
2020,24673,24893,47330,MR.,PETER,,NICHOLSON,,FORESIGHT DESIGN INITIATIVE,FORESIGHT DESIGN INITIATIVE
2015,3753,12001,20964,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",TRIBUNE COMPANY
2011,3839,4194,11856,MS,EMILY,R,SCHEY,,FREEBORN & PETERS LLP,PRISM DEVELOPMENT COMPANY
2011,4316,4687,13061,MR,BERNARD,I,CITRON,,THOMPSON COBURN LLP,"LINCOLN, ASHLAND @ BELMONT LLC"
