COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
1003356535,01/01/2021,03/31/2021,3877,GYATA,M,KIMMONS,6000.00,4104610840,"BIRD RIDES, INC.",04/06/2021
3494655645,01/01/2021,03/31/2021,3877,GYATA,M,KIMMONS,4500.00,248063690,UNITED CENTER JOINT VENTURE,04/06/2021
4146079618,01/01/2021,03/31/2021,9601,ROGER,H,BICKEL,1500.00,3825811174,"THE GROVE, INC.",04/06/2021
1150806936,01/01/2021,03/31/2021,3836,JOHN,A,DOERRER,15000.00,1892131552,GRUBHUB HOLDINGS INC.,04/06/2021
3210214488,01/01/2021,03/31/2021,4162,MARY,K,MINAGHAN,7500.00,1336948200,JOEL KENNEDY CONSTRUCTION CORP.,04/06/2021
1756475070,01/01/2021,03/31/2021,4162,MARY,K,MINAGHAN,22500.00,2356161035,"PHARMACANN, LLC",04/06/2021
1150806936,01/01/2021,03/31/2021,23883,ASHLIE,,KUEHN,15000.00,3753025608,"JUUL LABS, INC.",04/07/2021
2847593900,01/01/2021,03/31/2021,3862,SANDRA,M,WIDERBORG,6290.00,1142196526,"UNITED AIRLINES, INC.",04/07/2021
2638766376,01/01/2021,03/31/2021,25050,GREGORY,,WHEELER,4183.00,1142196526,"UNITED AIRLINES, INC.",04/07/2021
213563196,01/01/2021,03/31/2021,7402,DEAN,T,MARAGOS,1000.00,1112050412,"BRISA FOODS, INC.",04/07/2021
213563196,01/01/2021,03/31/2021,7402,DEAN,T,MARAGOS,1000.00,4283894730,GINO BATTAGLIA,04/07/2021
3661477728,01/01/2021,03/31/2021,24309,MATTHEW,,DARST,99.89,413645007,CONDUENT INCORPORATED,04/07/2021
3327615297,01/01/2021,03/31/2021,24061,BRAD,,WATSON,110.00,584145407,VISTRA CORP.,04/07/2021
4146079618,01/01/2021,03/31/2021,3826,THOM,M,SERAFIN,1500.00,2178794716,MONDELEZ GLOBAL LLC,04/07/2021
1150806936,01/01/2021,03/31/2021,14103,MALCOLM,,WEEMS,15000.00,2273858218,XEROX CORPORATION,04/08/2021
1003091482,01/01/2021,03/31/2021,14103,MALCOLM,,WEEMS,30000.00,2861073782,VMWARE,04/08/2021
3969971138,01/01/2021,03/31/2021,6221,LARS,,SKUGSTAD,25000.00,2349450331,"INTERSTATE JCDECAUX, LLC",04/08/2021
1704053555,01/01/2021,03/31/2021,24725,STEPHANIE,,TOMBLIN,385.00,4029909298,JEFFERIES LLC,04/08/2021
1034590386,01/01/2021,03/31/2021,14103,MALCOLM,,WEEMS,16500.00,3878962527,IBM,04/08/2021
1150806936,01/01/2021,03/31/2021,14103,MALCOLM,,WEEMS,15000.00,1187613853,INFORMATICA LLC,04/08/2021
911707304,01/01/2021,03/31/2021,24308,KASIM,,DOGRUYOL,115.38,413645007,CONDUENT INCORPORATED,04/08/2021
1071668355,01/01/2021,03/31/2021,4312,TANYA,ME,TRICHE DAWOOD,35000.00,2760046042,ILLINOIS RETAIL MERCHANTS ASSOCIATION,04/09/2021
535773814,01/01/2021,03/31/2021,4301,DANIEL,J,LYNCH,778.00,1142196526,"UNITED AIRLINES, INC.",04/09/2021
4123713466,01/01/2021,03/31/2021,24728,KENNETH,,SAWYER,13500.00,1804508477,PUBLIC CONSULTING GROUP C/O MULTISTATE ASSOCIATES INC.,04/10/2021
2569117199,01/01/2021,03/31/2021,13621,ARTHUR,,WILHELMI,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/09/2021
213563196,01/01/2021,03/31/2021,23942,M GARRETT,,HOHIMER,1000.00,3473684911,ALIGHT SOLUTIONS LLC,04/09/2021
620259413,01/01/2021,03/31/2021,9383,ROB,,KARR,40000.00,2304917783,ILLINOIS RETAIL MERCHANTS ASSOCIATION,04/09/2021
858374756,01/01/2021,03/31/2021,24918,JOSEPH,,JAKUBOWSKI,392.00,1142196526,"UNITED AIRLINES, INC.",04/09/2021
1972750955,01/01/2021,03/31/2021,24728,KENNETH,,SAWYER,19500.00,211676529,CRESCO LABS LLC,04/10/2021
3210214488,01/01/2021,03/31/2021,24728,KENNETH,,SAWYER,7500.00,1589984964,ILLINOIS HOTEL AND LODGING ASSOCIATION,04/10/2021
2569117199,01/01/2021,03/31/2021,15501,DAVID,M.,GROSS,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/09/2021
1589466760,01/01/2021,03/31/2021,12721,JORDAN,,MATYAS,2000.00,4038931827,GOLD COAST GALLERIA CONDO ASSOCIATION,04/10/2021
986784407,01/01/2021,03/31/2021,12721,JORDAN,,MATYAS,3000.00,3440882712,PARC CHESTNUT,04/10/2021
1589466760,01/01/2021,03/31/2021,4080,SAMUEL,J,POLSKY,2000.00,317112036,BLOMMER CHOCOLATE COMPANY,04/10/2021
1834228802,01/01/2021,03/31/2021,16801,YUHONG,A,ZHANG,512.00,2992711528,AMERICAN AIRLINES,04/10/2021
3477442390,01/01/2021,03/31/2021,3900,NICOLAS,,CLOCHARD-BOSSUET,650.00,3023557160,"JCDECAUX NORTH AMERICA, INC",04/10/2021
4146079618,01/01/2021,03/31/2021,12721,JORDAN,,MATYAS,1500.00,913408124,HUMANE SOCIETY OF THE UNITED STATES,04/10/2021
1589466760,01/01/2021,03/31/2021,4245,DEBORAH,A,FAKTOR,2000.00,306923270,BLOMMER CHOCOLATE COMPANY,04/10/2021
1328814900,01/01/2021,03/31/2021,21521,JONAH,,SIEGELLAK,27000.00,2459769311,"MARK43, INC.",04/10/2021
213563196,01/01/2021,03/31/2021,3900,NICOLAS,,CLOCHARD-BOSSUET,1000.00,2349450331,"INTERSTATE JCDECAUX, LLC",04/10/2021
728090588,01/01/2021,03/31/2021,3857,ROBERT,J,REPEL,1250.00,1752576131,BRADFORD AIRPORT LOGISTICS,04/10/2021
110603828,01/01/2021,03/31/2021,20603,MELIA,A,CARTER,250.00,2618938803,VERIZON,04/11/2021
1589466760,01/01/2021,03/31/2021,24931,FARZIN,,PARANG,2000.00,2052982223,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),04/11/2021
213563196,01/01/2021,03/31/2021,25045,MATTHEW,,MALONEY,1000.00,3184574837,ILLINOIS STATE VETERINARY MEDICAL ASSOCIATION,04/11/2021
1003356535,01/01/2021,03/31/2021,24381,KRISTOPHER,J.,ANDERSON,6000.00,1242084710,CHICAGO ASSOCIATION OF REALTORS,04/11/2021
672731099,01/01/2021,03/31/2021,3795,JOHN,,O'CONNELL,2500.00,336499158,"CIGAR ASSOCIATION OF AMERICA, INC",04/11/2021
672731099,01/01/2021,03/31/2021,3795,JOHN,,O'CONNELL,2500.00,716276996,FEDEX CORP,04/11/2021
1443631087,01/01/2021,03/31/2021,24814,MICHAEL,L,REEVER,535.72,503063909,JOHNSON & JOHNSON,04/12/2021
1003091482,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,30000.00,3798432414,AMERICAN BEVERAGE ASSOCIATION,04/12/2021
986784407,01/01/2021,03/31/2021,25124,JAMES,D.,BROSNAHAN,3000.00,1739513867,SOUTHWEST AIRLINES CO.,04/05/2021
1756475070,01/01/2021,03/31/2021,24074,MICHAEL,,ZALEWSKI,22500.00,502103576,JEFFREY GLASS,04/12/2021
110603828,01/01/2021,03/31/2021,20302,MICHAEL,,MCDERMOTT,250.00,2852510313,VERIZON,04/12/2021
1707319739,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,9000.00,2544932985,"PFIZER, INC.",04/12/2021
672731099,01/01/2021,03/31/2021,16202,STACEY,,KODAK,2500.00,1329016318,"JCDECAUX AIRPORT CHICAGO, LLC",04/12/2021
727183770,01/01/2021,03/31/2021,25192,MICHAEL,J,MINERVA,4250.00,3203590891,CONRAC SOLUTIONS,04/12/2021
213563196,01/01/2021,03/31/2021,6163,JUDY,D,MARTINEZ-FAYE,1000.00,3553457842,SIEMENS CORPORATION,04/12/2021
213563196,01/01/2021,03/31/2021,6163,JUDY,D,MARTINEZ-FAYE,1000.00,1994669501,SIEMENS INDUSTRY INC.,04/12/2021
3207148391,01/01/2021,03/31/2021,4397,WARREN,E,SILVER,296.25,3205147793,HLD CAPITAL MANAGEMENT,04/12/2021
689586028,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,18000.00,551451965,HVJT CONSULTING LLC,04/12/2021
3210214488,01/01/2021,03/31/2021,16161,TERRY,D,CORNELL,7500.00,4044094489,CONCOURSE/BOINGO,04/12/2021
2662308851,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,36000.00,3604210063,"UBER TECHNOLOGIES, INC. AND AFFILIATES",04/12/2021
1707319739,01/01/2021,03/31/2021,23928,JAMES,,SHEAHAN,9000.00,3621238161,YATES PROTECT,04/12/2021
3210214488,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,7500.00,1144366572,1735 N. ASHLAND PARTNERS LP,04/12/2021
2168834398,01/01/2021,03/31/2021,15601,WILLIAM,,GLUNZ,5065.84,2992711528,AMERICAN AIRLINES,04/12/2021
2064582560,01/01/2021,03/31/2021,24684,ADAM,,BALLARD,1.00,3026194663,AARP ILLINOIS,04/12/2021
532330026,01/01/2021,03/31/2021,4084,RICHARD,L,INGRAM,770.00,2065246853,"CHICAGO PARKING METERS, LLC",04/12/2021
3210214488,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,7500.00,2432453750,LOGAN JONES LP,04/12/2021
1150806936,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,15000.00,4191043801,"DOMINION VOTING SYSTEMS, INC.",04/12/2021
234054187,01/01/2021,03/31/2021,4397,WARREN,E,SILVER,1580.00,4009240576,"DESAI, AASH",04/12/2021
2540751013,01/01/2021,03/31/2021,4073,CATHERINE,R,JANES,500.00,2030389837,MERCURY CRUISELINES,04/12/2021
1150806936,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,15000.00,67010880,"FAMILY GUIDANCE CENTERS, INC.",04/12/2021
689586028,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,18000.00,1032645961,"TESLA MOTORS, INC.",04/12/2021
185704425,01/01/2021,03/31/2021,4397,WARREN,E,SILVER,2271.25,2179585377,EVOKE TATTOOS LLC,04/12/2021
423031156,01/01/2021,03/31/2021,4397,WARREN,E,SILVER,1876.25,1180336563,BERGER GENERAL CONTRACTING LLC,04/12/2021
2135413455,01/01/2021,03/31/2021,4397,WARREN,E,SILVER,1777.50,677532906,HAYES PROPERTIES,04/12/2021
1150806936,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,15000.00,3712734848,"VESSEL OPERATING HOLDCO, LLC",04/12/2021
1829619190,01/01/2021,03/31/2021,4397,WARREN,E,SILVER,197.50,2984252607,HUMAN CAPITAL RESEARCH CORP,04/12/2021
1756475070,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,22500.00,4081037560,CHICAGOLAND APARTMENT ASSOCIATION,04/12/2021
3550081175,01/01/2021,03/31/2021,3740,MICHAEL,J,KASPER,16250.00,875382920,SECURITIES INDUSTRY & FINANCIAL MARKETS ASSOCIATION,04/12/2021
4146079618,01/01/2021,03/31/2021,4160,EDWARD,J,KUS,1500.00,3806508045,MISERICORDIA,04/13/2021
1180677412,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",10000.00,3750670494,Y2X LIFE SCIENCES,04/13/2021
1357663245,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",11250.00,3223187128,COYOTE LOGISTICS,04/13/2021
2056114184,01/01/2021,03/31/2021,3837,MICHAEL,P,CIACCIO,4000.00,1061822711,TEAMSTERS JOINT COUNCIL 25,04/13/2021
689586028,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",18000.00,2847419836,"KNIGHT ENGINEERS AND ARCHITECTS, INC.",04/13/2021
3557203763,01/01/2021,03/31/2021,23522,SALLY,,HOWE,300.00,1309831684,"BARCLAYS CAPITAL, INC.",04/13/2021
644283739,01/01/2021,03/31/2021,4160,EDWARD,J,KUS,1970.00,1405696481,CHICAGO HISTORY MUSEUM,04/13/2021
1150806936,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",15000.00,3988342991,ADM,04/13/2021
2569117199,01/01/2021,03/31/2021,18021,JOHN,,HARRIS,5000.00,2708463855,RELIABLE ASPHALT CORPORATION,04/13/2021
2056114184,01/01/2021,03/31/2021,6781,WILLIE,,SMITH,4000.00,867989715,"CHICAGO BEVERAGE SYSTEMS, L.L.C.",04/13/2021
3671811456,01/01/2021,03/31/2021,24796,STACY,,MOORE,103.00,3083112841,EDUCATORS FOR EXCELLENCE,04/13/2021
2243027185,01/01/2021,03/31/2021,7422,KEVIN,,MENDOZA,350.00,2928425391,CITY OF CHICAGO,04/13/2021
1003091482,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",30000.00,2152340130,CVS HEALTH,04/13/2021
1003091482,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",30000.00,1149425385,NORESCO LLC,04/13/2021
672731099,01/01/2021,03/31/2021,10821,JAMES,R,WATSON,2500.00,4040927126,API-ILLINOIS,04/13/2021
672731099,01/01/2021,03/31/2021,22001,ELIZABETH,D,SANTIS,2500.00,2515803476,ZS DEV CORP.,04/13/2021
2569117199,01/01/2021,03/31/2021,24927,CHRISTOPHER,,JESSUP,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/13/2021
1707319739,01/01/2021,03/31/2021,25123,SETH,,WEBB,9000.00,637626330,"UNQORK, INC",04/13/2021
2569117199,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",5000.00,2324838230,KATES DETECTIVE AGENCY,04/13/2021
530177166,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",60000.00,3581603304,BRE 312 OWNER LLC AND BRE RIVER NORTH POINT OWNER LLC,04/13/2021
1756475070,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",22500.00,1005160420,QUEST DIAGNOSTICS,04/13/2021
2438027443,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",12000.00,2203961686,"BMG MONEY, INC.",04/13/2021
2134902555,01/01/2021,03/31/2021,14282,FRANCIS,L,ROOD,2486.25,747544725,HISPANIC HOUSING DEVELOPMENT CORPORATION,04/13/2021
2569117199,01/01/2021,03/31/2021,25138,JORDAN,,POWELL,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/13/2021
1003091482,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",30000.00,1502906024,KATTEN MUCHIN ROSENMAN LLP,04/13/2021
1150806936,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",15000.00,1630130523,"MERCHANDISE MART PROPERTIES, INC.",04/13/2021
817976096,01/01/2021,03/31/2021,5701,PAUL,L.,WILLIAMS,2250.00,3302548843,RIVE CAPITAL ADVISORS,04/13/2021
921062361,01/01/2021,03/31/2021,14282,FRANCIS,L,ROOD,20000.00,2187637306,LAWNDALE CHRISTIAN DEVELOPMENT CORPORATION,04/13/2021
1481228472,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",21000.00,544020213,ATHLETICO PHYSICAL THERAPY,04/13/2021
1003091482,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",30000.00,2504485312,FAMILY GUIDANCE CENTERS.,04/13/2021
986616290,01/01/2021,03/31/2021,20526,PAVOL,,REHUS,450.00,2928425391,CITY OF CHICAGO,04/13/2021
2953754612,01/01/2021,03/31/2021,22001,ELIZABETH,D,SANTIS,800.00,2315323267,FAIRLIE LLC,04/13/2021
1003091482,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",30000.00,1078503147,"WEC ENERGY GROUP, INC.",04/13/2021
672731099,01/01/2021,03/31/2021,22001,ELIZABETH,D,SANTIS,2500.00,3981794192,LM CATERING LLC,04/13/2021
689586028,01/01/2021,03/31/2021,4007,JOHN,J,"KELLY, JR.",18000.00,2571848830,ORACLE INC,04/13/2021
2064582560,01/01/2021,03/31/2021,24743,JOSHUA,,HARRIS,1.00,3026194663,AARP ILLINOIS,04/13/2021
2064582560,01/01/2021,03/31/2021,24741,MARY,E,ANDERSON,1.00,3026194663,AARP ILLINOIS,04/14/2021
3210214488,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,7500.00,1247532477,MCDONALD'S CORPORATION,04/14/2021
1003356535,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,6000.00,662989997,LAKESHORE RECYCLING SYSTEMS,04/14/2021
986784407,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,3000.00,3234005369,FORD MOTOR COMPANY,04/14/2021
1150806936,01/01/2021,03/31/2021,23361,TOM,,BENEDETTO,15000.00,4081037560,CHICAGOLAND APARTMENT ASSOCIATION,04/14/2021
3210214488,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,7500.00,1186201820,INTEGRATED VIRAL PROTECTION,04/14/2021
1003091482,01/01/2021,03/31/2021,4070,CHARLES,R,BERNARDINI,30000.00,90607975,"AERO CHICAGO II, LLC",04/14/2021
1729747711,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,8000.00,3107704097,"WRIGHTWOOD 659, LLC",04/14/2021
1589466760,01/01/2021,03/31/2021,18601,ANDY,,GLOOR,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
1589466760,01/01/2021,03/31/2021,23827,JESSICA,,SIMONS,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
555722641,01/01/2021,03/31/2021,25184,JAY,,JACKSON,200.00,2377583774,"ABACUS SETTLEMENTS, LLC D/B/A ABACUS LIFE",04/14/2021
672731099,01/01/2021,03/31/2021,17521,STEVE,,ABBEY,2500.00,2897163206,HUNTINGTON NATIONAL BANK,04/14/2021
2569117199,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,5000.00,1589984964,ILLINOIS HOTEL AND LODGING ASSOCIATION,04/14/2021
1589466760,01/01/2021,03/31/2021,24106,HOWARD,,BLAIR,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
2488267583,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,4100.00,1980668851,ILLINOIS BANKERS ASSOCIATION,04/14/2021
1634971791,01/01/2021,03/31/2021,24967,JON,,ABELN,1188.20,2372083097,CLEAR CHANNEL AIRPORTS,04/14/2021
2569117199,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,5000.00,3720891023,"GLENSTAR PROPERTIES, LLC",04/14/2021
3924755537,01/01/2021,03/31/2021,21002,PATRICK,M.,COLLINS,11568.00,1712273950,"GENERAL III, LLC",04/14/2021
1589466760,01/01/2021,03/31/2021,24482,ERIC,,ENGSTROM,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
2569117199,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,5000.00,4125063456,HEINEMANN AMERICAS,04/14/2021
1515005079,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,5500.00,637626330,"UNQORK, INC",04/14/2021
672731099,01/01/2021,03/31/2021,14361,MARY,,KENNEY,2500.00,3064596755,BMO HARRIS BANK NA,04/14/2021
3410654634,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,6250.00,1787935822,KNICKPOINT REAL ESTATE LLC,04/14/2021
1690824772,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,12500.00,1712273950,"GENERAL III, LLC",04/14/2021
3210214488,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,7500.00,1735792281,"UBER TECHNOLOGIES, INC.",04/14/2021
2464513832,01/01/2021,03/31/2021,23621,JONATHAN,,HART,45.00,3890950930,CROWN CASTLE,04/14/2021
1589466760,01/01/2021,03/31/2021,24262,REED,,EDWARDS,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
1180677412,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,10000.00,3942419643,"CITY STORAGE SYSTEMS, LLC",04/14/2021
2569117199,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,5000.00,1556749614,"CLAYCO, INC.",04/14/2021
2569117199,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,5000.00,756297696,AMERICAN CHEMISTRY COUNCIL,04/14/2021
1589466760,01/01/2021,03/31/2021,18605,ANNA,,SIMPSON,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
1180677412,01/01/2021,03/31/2021,4201,MICHAEL,J,MINI,10000.00,4081037560,CHICAGOLAND APARTMENT ASSOCIATION,04/14/2021
3259302269,01/01/2021,03/31/2021,23826,MATTHEW,D,NUGEN,1322.86,1944708523,PEOPLES GAS LIGHT AND COKE CO.,04/14/2021
3210214488,01/01/2021,03/31/2021,5964,JEFFREY,A,GLASS,7500.00,2351198287,THE HERBAL CARE CENTER,04/14/2021
1589466760,01/01/2021,03/31/2021,24483,ANTHONY,,HRUSOVSKY,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
3851346957,01/01/2021,03/31/2021,24861,WENDY,,ABRAMS,261.00,3890950930,CROWN CASTLE,04/14/2021
1589466760,01/01/2021,03/31/2021,18604,FREDERIC,B.,KROL,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
3210214488,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,7500.00,819549338,ESSENTIAL HOUSING CHICAGO,04/14/2021
1589466760,01/01/2021,03/31/2021,24102,MARTIN,,WOOD,2000.00,2335922902,"STERLING BAY, LLC AND ITS AFFILIATES",04/14/2021
2569117199,01/01/2021,03/31/2021,4126,MICHAEL,A,ALVAREZ,5000.00,1535344398,STERLING BAY COMPANIES,04/14/2021
672731099,01/01/2021,03/31/2021,4169,MARIAH,,DIGRINO,2500.00,315151383,VIENNA BEEF LTD,04/15/2021
213563196,01/01/2021,03/31/2021,3890,KATHLEEN,A,DUNCAN,1000.00,1826958707,W. B. BERKLEY CORPORATION,04/15/2021
1481228472,01/01/2021,03/31/2021,25147,JULIA,,LARKIN,21000.00,293065993,CENTURY LINK,04/15/2021
1565240045,01/01/2021,03/31/2021,4189,SCOTT,A,REMILLARD,1635.00,1742738620,SAAB,04/15/2021
4146079618,01/01/2021,03/31/2021,22722,CRYSTAL,,OLSEN,1500.00,3841097404,ADVOCATE HEALTH CARE,04/15/2021
1707319739,01/01/2021,03/31/2021,24145,TOM,,GRAY,9000.00,3621238161,YATES PROTECT,04/15/2021
986784407,01/01/2021,03/31/2021,4011,THEODORE,J,NOVAK,3000.00,512839136,CRESCENT HEIGHTS,04/15/2021
213563196,01/01/2021,03/31/2021,6842,JOHN,J,GEORGE,1000.00,845914913,321 SOUTH WACKER DRIVE LLC AND WACKER DRIVE NO. 301 L.L.C,04/15/2021
1150806936,01/01/2021,03/31/2021,21841,WILL,,COUSINEAU,15000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/15/2021
1150806936,01/01/2021,03/31/2021,15721,AL,,RONAN,15000.00,2673406109,SAP PUBLIC SERVICES,04/15/2021
213563196,01/01/2021,03/31/2021,3962,CHRIS,A,LEACH,1000.00,3294157539,VITAL PROTEINS LLC,04/15/2021
213563196,01/01/2021,03/31/2021,3890,KATHLEEN,A,DUNCAN,1000.00,2151123846,SP PLUS CORPORATION,04/15/2021
2569117199,01/01/2021,03/31/2021,6842,JOHN,J,GEORGE,5000.00,3355051700,CITY CLUB APARTMENTS LLC,04/15/2021
986784407,01/01/2021,03/31/2021,3962,CHRIS,A,LEACH,3000.00,3355051700,CITY CLUB APARTMENTS LLC,04/15/2021
3493832391,01/01/2021,03/31/2021,24485,ANDREW,,HAYS,5644.00,3506460583,"130 E. RANDOLPH STREET LOCATION II, LLC",04/15/2021
14637887,01/01/2021,03/31/2021,24485,ANDREW,,HAYS,880.00,233670150,"311 WEST MONROE LOCATION II, LLC",04/15/2021
986784407,01/01/2021,03/31/2021,3962,CHRIS,A,LEACH,3000.00,113944064,JK EQUITIES LLC,04/15/2021
1150806936,01/01/2021,03/31/2021,4155,THOMAS,J,MURPHY,15000.00,1980045355,WALGREENS,04/15/2021
986784407,01/01/2021,03/31/2021,6842,JOHN,J,GEORGE,3000.00,4054374126,"THE PRIME GROUP, INC.",04/15/2021
2064582560,01/01/2021,03/31/2021,3789,NEIL,A,PRITZ,1.00,1922274742,PIPER SANDLER & CO.,04/15/2021
986784407,01/01/2021,03/31/2021,3890,KATHLEEN,A,DUNCAN,3000.00,984878781,ROBERT BURCIAGA,04/15/2021
213563196,01/01/2021,03/31/2021,6842,JOHN,J,GEORGE,1000.00,2743753128,VORNADO REALTY TRUST,04/15/2021
3694285743,01/01/2021,03/31/2021,24968,JOHN,,MOYER,92.31,2372083097,CLEAR CHANNEL AIRPORTS,04/15/2021
2540751013,01/01/2021,03/31/2021,3962,CHRIS,A,LEACH,500.00,3327149183,THINKFOODGROUP,04/15/2021
2540751013,01/01/2021,03/31/2021,3962,CHRIS,A,LEACH,500.00,845914913,321 SOUTH WACKER DRIVE LLC AND WACKER DRIVE NO. 301 L.L.C,04/15/2021
1354792370,01/01/2021,03/31/2021,25148,MANDY,,DRENDEL,15250.00,4132654802,CARAHSOFT TECHNOLOGY CORP,04/15/2021
1150806936,01/01/2021,03/31/2021,15721,AL,,RONAN,15000.00,3558607346,AMERICAN WATER RESOURCES,04/15/2021
1481228472,01/01/2021,03/31/2021,4624,WILLIAM,F,SMITH,21000.00,293065993,CENTURY LINK,04/15/2021
689586028,01/01/2021,03/31/2021,25147,JULIA,,LARKIN,18000.00,3478440789,EUROFINS,04/15/2021
37567076,01/01/2021,03/31/2021,10901,SAMANTHA,,COSTANZO,2178.85,3098531263,CITIGROUP GLOBAL MARKETS INC.,04/15/2021
4120958427,01/01/2021,03/31/2021,24485,ANDREW,,HAYS,3515.00,517112476,"CONVENE AT 233 SOUTH WACKER, LLC",04/15/2021
2569117199,01/01/2021,03/31/2021,4169,MARIAH,,DIGRINO,5000.00,1939168489,HINES INTERESTS LIMITED PARTNERSHIP,04/15/2021
3453255631,01/01/2021,03/31/2021,23521,ALEXANDER,,LAIOS,721.00,267886945,CITIGROUP GLOBAL MARKETS INC.,04/15/2021
1411205132,01/01/2021,03/31/2021,16541,LEAARON,,FOLEY,2538.46,2731113116,"NEUTRON HOLDINGS, INC DBA LIME",04/15/2021
3375932996,01/01/2021,03/31/2021,25203,JENNIFER,L,MCGOWAN-TOMKE,60.00,1511743587,NAMI CHICAGO,04/09/2021
213563196,01/01/2021,03/31/2021,3962,CHRIS,A,LEACH,1000.00,426070867,ENWAVE CHICAGO,04/15/2021
213563196,01/01/2021,03/31/2021,6842,JOHN,J,GEORGE,1000.00,1740523310,MERCY HOSPITAL AND MEDICAL CENTER,04/15/2021
1180677412,01/01/2021,03/31/2021,25208,LISA,,DUARTE,10000.00,2744746382,"COMPUTER AID, INC.",04/15/2021
213563196,01/01/2021,03/31/2021,6842,JOHN,J,GEORGE,1000.00,2012929149,RIVERSIDE INVESTMENT AND DEVELOPMENT,04/15/2021
213563196,01/01/2021,03/31/2021,4011,THEODORE,J,NOVAK,1000.00,84233884,"NAVY PIER, INC.",04/15/2021
2540751013,01/01/2021,03/31/2021,3890,KATHLEEN,A,DUNCAN,500.00,3056417490,MARYVILLE ACADEMY,04/15/2021
